# ПОРЦИЯ ru-039 — 39 из 178. Слова 7601–7800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	кленовый	351	TS	
.	угорь	351	TS	
.	дыню	350	TS	
.	обнимала	350	TS	
.	умничать	350	TS	
.	безумства	349	TS	
.	катитесь	348	TS	
.	взором	347	TS	
.	выставим	347	S	
.	приволок	347	TS	
.	крупье	346	TS	
.	бедняге	345	TS	
.	взорвусь	345	S	
.	детективам	345	TS	
.	задирать	345	TS	
.	кофта	345	TS	
.	гнома	343	TS	
.	болтливый	342	TS	
.	пасует	342	TS	
.	влажно	340	TS	
.	мьнп	340	S	
.	улетаешь	340	TS	
.	заболею	338	TS	
.	кретина	336	S	
.	разговорчив	336	TS	
.	добиваетесь	333	TS	
.	наркоша	333	TS	
.	прилива	333	TS	
.	толстовка	333	S	
.	отвяжись	332	TS	
.	разыграем	332	TS	
.	заказывай	330	TS	
.	красавчики	330	S	
.	посуди	329	TS	
.	пострадаешь	328	S	
.	обнимаешь	326	TS	
.	стукнуть	326	TS	
.	коровами	325	S	
.	симпатяга	325	S	
.	развлекаетесь	324	TS	
.	хамить	324	TS	
.	пересплю	323	TS	
.	круассаны	322	TS	
.	озадачен	320	TS	
.	погуляли	320	TS	
.	ангелу	318	TS	с заглавной 44% · рядом: смерти 24, душу 10, хранителю 9
.	неверная	316	TS	
.	подышим	315	TS	
.	прогуливать	315	TS	
.	ловила	314	TS	
.	принадлежите	312	TS	
.	обращаешь	311	TS	
.	писаешь	310	TS	
.	ковен	308	S	
.	ошивался	308	S	
.	курва	304	S	
.	освежитель	302	TS	
.	порезалась	300	TS	
.	жалуетесь	298	TS	
.	наехать	297	S	
.	скверная	297	TS	
.	приглашаете	296	TS	
.	заскочим	294	TS	
.	повинен	292	TS	
.	согнуть	289	TS	
.	юрфак	289	S	
.	горюй	288	TS	
.	бант	285	TS	
.	научило	272	TS	
.	высокомерно	266	TS	
.	подвезла	258	TS	
.	подчистить	256	TS	
.	скупой	241	TS	
.	вылезла	535	TS	
.	изменяю	524	TS	
.	яоюяхан	522	S	с заглавной 57% · рядом: анкэьне 94, гю 77, врн 68
.	наживка	516	TS	
.	увидишься	505	TS	
.	дурить	491	TS	
.	запорол	491	TS	
.	неопознанный	489	TS	
.	чизкейк	486	TS	
.	оказываю	484	S	
.	соседский	472	TS	
.	выдашь	470	TS	
.	серьёзен	468	TS	
.	стареешь	468	TS	
.	склеить	465	TS	
.	выложиться	464	TS	
.	гребаное	464	S	
.	подкрепиться	464	TS	
.	поплачь	458	TS	
.	психовать	454	TS	
.	богатенький	449	TS	
.	выпустишь	449	S	
.	заявлю	448	TS	
.	судмедэксперта	445	TS	
.	похлеще	444	TS	
.	произнесу	443	TS	
.	мерещится	440	TS	
.	вкололи	438	TS	
.	полкило	438	TS	
.	автостраде	436	TS	
.	шкафчики	435	TS	
.	цепляешься	434	TS	
.	холост	428	TS	
.	водите	427	TS	
.	идиотское	426	TS	
.	летающая	425	TS	
.	дружеское	424	TS	
.	мерзкую	422	TS	
.	ассистенткой	421	S	
.	соблазнять	420	TS	
.	хорошенькой	419	TS	
.	краснеть	417	TS	
.	похоти	417	S	
.	переводи	414	TS	
.	грущу	413	TS	
.	опомниться	412	TS	
.	таскаешь	412	TS	
.	кабак	410	TS	
.	прийдет	410	TS	
.	прикидывается	410	TS	
.	ссыкло	410	S	
.	забью	409	TS	
.	приближайтесь	409	TS	
.	странностями	409	TS	
.	пилоток	408	S	
.	серёжки	408	TS	
.	возненавидела	405	TS	
.	таскаться	405	S	
.	гольфу	404	TS	
.	лезете	404	TS	
.	манатки	403	TS	
.	хорошенькие	402	TS	
.	додумалась	401	TS	
.	поручился	401	TS	
.	педиков	400	S	
.	достопочтенный	399	TS	
.	уводите	397	TS	
.	бутик	394	S	
.	курочку	394	TS	
.	славься	393	TS	с заглавной 40% · Славься, Цезарь, идущие на смерть приветствуют тебя.
.	похороню	392	TS	
.	устроите	390	TS	
.	отправляете	389	TS	
.	пиццерию	389	TS	
.	беспокоил	388	TS	
.	бессердечная	388	TS	
.	дразнит	388	TS	
.	исцелиться	388	S	
.	нытье	388	TS	
.	сраным	386	S	
.	окружному	384	S	
.	повторишь	384	TS	
.	стучи	383	TS	
.	переезжай	381	TS	
.	шофером	379	S	
.	переживём	378	TS	
.	везучая	377	TS	
.	действуете	377	TS	
.	корове	375	TS	
.	оргия	375	S	
.	стерла	375	TS	
.	уликах	375	S	
.	куриная	373	TS	
