# ПОРЦИЯ ru-023 — 23 из 178. Слова 4401–4600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	докладывай	531	TS	
.	слабаков	530	TS	
.	жеребца	524	TS	
.	жирдяй	520	S	
.	припугнуть	520	TS	
.	поцарапал	519	TS	
.	суматоха	518	TS	
.	передумаю	517	TS	
.	криминалист	513	TS	
.	обидится	511	TS	
.	пачкать	509	TS	
.	осмелится	507	TS	
.	точняк	507	TS	
.	безмозглый	503	TS	
.	принесете	503	S	
.	разбирайтесь	501	TS	
.	замечаете	500	TS	
.	гребаного	499	S	
.	ходячие	495	S	
.	пахну	489	TS	
.	танцуйте	480	TS	
.	трахаюсь	479	S	
.	уволюсь	479	TS	
.	квотербек	478	S	
.	фигу	468	TS	
.	вытворяет	467	S	
.	кошмаре	466	S	
.	бочонок	454	TS	
.	увидитесь	450	TS	
.	вертеться	442	TS	
.	микроскоп	437	TS	
.	недурно	433	TS	
.	нелепое	430	TS	
.	курятник	425	TS	
.	опозорил	787	TS	
.	подслушивать	717	TS	
.	эгоистка	707	TS	
.	ниче	706	TS	
.	таблетках	673	TS	
.	салага	671	TS	
.	витает	669	TS	
.	направляетесь	667	TS	
.	милы	666	TS	
.	служите	659	TS	
.	прикасайся	654	TS	
.	поблагодари	652	TS	
.	полюбят	650	TS	
.	навалом	640	TS	
.	помереть	639	TS	
.	решаете	637	TS	
.	искру	636	TS	
.	газировка	634	TS	
.	высочества	633	S	с заглавной 71% · рядом: вашего 135, ее 131, королевского 65
.	пройдёмся	632	TS	
.	пюгбе	631	S	с заглавной 72% · рядом: ме 138, рш 114, щрн 101
.	одену	630	S	
.	побриться	630	TS	
.	ейчас	626	S	
.	лежите	624	TS	
.	удали	624	TS	
.	недооцениваешь	622	TS	
.	утешать	621	TS	
.	потеряй	615	TS	
.	сторонку	612	TS	
.	продавай	611	TS	
.	поведешь	607	S	
.	рифмуется	607	TS	
.	рулить	599	TS	
.	закажите	593	TS	
.	танцпол	591	S	
.	секретность	587	TS	
.	улетать	579	TS	
.	дотронулся	577	TS	
.	праведный	575	TS	
.	застукала	573	TS	
.	серьезен	570	TS	
.	фйт	570	S	рядом: ме 68, брь 55, бхфэт 43
.	шпана	570	TS	
.	нападёт	565	TS	
.	брачную	562	TS	
.	вынь	560	TS	
.	толстяка	558	TS	
.	выпивке	554	TS	
.	освежиться	552	TS	
.	социопат	552	TS	
.	придумываешь	551	TS	
.	загорится	546	TS	
.	созвонимся	546	TS	
.	доеду	545	TS	
.	нежнее	545	TS	
.	родишь	543	TS	
.	записываешь	541	TS	
.	похоронное	540	TS	
.	ракушки	538	TS	
.	прикольная	534	TS	
.	ягненка	531	S	
.	кандалы	530	TS	
.	догадаешься	529	TS	
.	понюхай	527	TS	
.	охренел	524	TS	
.	засужу	523	TS	
.	нервирует	523	TS	
.	спугнуть	519	TS	
.	помолись	517	TS	
.	уродство	517	TS	
.	разорвет	515	S	
.	милосердный	508	TS	
.	сохранишь	508	TS	
.	расслышала	505	TS	
.	вынуждай	504	TS	
.	установи	502	TS	
.	волшебству	501	TS	
.	завалила	500	TS	
.	делов	495	TS	
.	согрешил	494	TS	
.	подвинуть	493	TS	
.	скатерть	491	TS	
.	телок	491	S	
.	игнорируй	489	TS	
.	поешьте	486	TS	
.	активирован	483	TS	
.	повеселитесь	482	TS	
.	порти	478	TS	
.	покрасил	472	TS	
.	возишься	465	TS	
.	груба	465	TS	
.	рвётся	465	TS	
.	упускаем	461	TS	
.	чешутся	459	TS	
.	дороговато	455	TS	
.	репортёры	455	TS	
.	подвезли	450	TS	
.	перекрестный	435	S	
.	пижон	420	S	
.	скрип	783	TS	
.	сотру	779	TS	
.	защищай	763	TS	
.	чизбургер	727	TS	
.	лицемер	725	TS	
.	вычислил	722	TS	
.	зайдете	719	S	
.	ляжешь	717	TS	
.	шляпку	706	TS	
.	щелчок	670	TS	
.	выступаешь	669	TS	
.	навек	662	TS	
.	добуду	654	S	
.	обладаю	648	TS	
.	дружками	642	TS	
.	черепе	628	TS	
.	частичка	625	S	
.	тяжела	621	TS	
.	порезался	619	TS	
.	вечерком	617	TS	
.	изменяешь	617	TS	
.	похоть	617	TS	
.	покинете	615	TS	
.	задаст	614	TS	
.	погуляй	613	TS	
.	таскал	613	TS	
.	лимонада	610	TS	
.	дозвонились	607	TS	
.	пообщаемся	602	S	
.	терпелось	601	TS	
.	нервничают	590	TS	
.	смайлик	590	TS	
.	раковиной	583	TS	
.	свистит	583	TS	
.	совершим	580	TS	
.	прок	577	TS	
.	отшила	572	TS	
.	обыщем	569	S	
.	разлей	567	TS	
.	клевые	565	S	
.	ничтожный	565	TS	
.	брехня	562	TS	
.	кладовку	562	TS	
.	ветчины	561	TS	
.	гадина	561	TS	
.	подслушала	559	TS	
.	потянуло	559	TS	
.	надрали	556	S	
.	пощадите	556	TS	
.	овечка	546	TS	
.	подстрелить	546	TS	
.	выставлю	544	TS	
.	пугаете	544	TS	
.	шепот	541	S	
.	подействовало	539	TS	
.	предоставляю	537	TS	
.	глюк	536	TS	
.	галлюцинация	531	S	
.	сэндвича	529	TS	
.	бабе	527	S	
.	фюсб	527	S	
.	починит	525	TS	
.	копнуть	519	TS	
.	жареного	517	TS	
.	поведёт	516	TS	
.	расколется	514	S	
