# ПОРЦИЯ ru-005 — 5 из 178. Слова 801–1000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	жалеешь	1776	TS	
.	смеешься	1664	TS	
.	настаиваю	2044	TS	
.	мальчишку	2014	TS	
.	восхитительно	1903	TS	
.	передавай	1893	TS	
.	танцуешь	1842	TS	
.	разговариваете	1592	TS	
.	братик	1826	TS	
.	выполняю	1817	TS	
.	приготовься	1766	TS	
.	ьфй	1730	S	рядом: иб 211, ден 181, еянбй 165
.	запрещаю	1725	TS	
.	придурков	1659	TS	
.	выдержу	1598	TS	
.	утверждаете	1598	TS	
.	ударь	1992	TS	
.	представлю	1897	TS	
.	упрямый	1883	TS	
.	подержи	1812	TS	
.	продадим	1780	TS	
.	заберём	1771	TS	
.	вынесу	1648	TS	
.	пустите	1936	TS	
.	идёмте	1855	TS	
.	припоминаю	1735	TS	
.	педик	1715	TS	
.	прочти	1657	TS	
.	мячик	1611	TS	
.	выпьешь	1980	TS	
.	подпишу	1887	TS	
.	миленький	1833	TS	
.	стесняйся	1724	TS	
.	отправляю	1721	TS	
.	спой	1695	TS	
.	свяжись	1900	TS	
.	нервничаешь	1844	TS	
.	отвечайте	1766	TS	
.	шлюху	1643	TS	
.	упх	1894	S	рядом: нб 194, иб 179, гейб 124
.	проиграем	1743	TS	
.	закрываю	1687	TS	
.	называйте	1585	TS	
.	спасем	1432	S	
.	встречайте	2102	S	
.	действуй	1910	TS	
.	замешана	1895	TS	
.	проклятая	1812	TS	
.	трать	1715	TS	
.	дурочка	1692	TS	
.	зайка	1653	TS	
.	смеете	1624	TS	
.	дем	1932	S	рядом: ха 215, еимаи 169, оти 68
.	поприветствуем	1902	TS	
.	вломился	1835	TS	
.	приглашу	1753	TS	
.	вернётесь	1737	TS	
.	спущусь	1689	TS	
.	запишите	1687	TS	
.	валите	1581	TS	
.	чепуху	1472	TS	
.	ам	1969	TS	И сам не ам, и другим не дам.
.	подпишите	1873	TS	
.	куришь	1823	TS	
.	тачки	1818	TS	
.	побуду	1776	TS	
.	извинись	1740	TS	
.	проследи	1596	TS	
.	спеши	1946	TS	
.	надеешься	1852	TS	
.	выйдете	1831	TS	
.	отказываешься	1712	TS	
.	наркотой	1688	TS	
.	убьём	1677	TS	
.	ишь	1670	TS	Ишь ты какой!
.	отвезем	1509	S	
.	убиваю	1507	TS	
.	штуке	1503	TS	
.	попадешь	2090	TS	
.	танцую	1965	TS	
.	тронет	1731	TS	
.	собирайся	1636	TS	
.	одолжении	1585	TS	
.	сестрёнка	1830	TS	
.	погляди	1798	TS	
.	обними	1792	TS	
.	освободи	1673	TS	
.	решаешь	1400	TS	
.	умираешь	2001	TS	
.	учу	1873	TS	Я учу идиш.
.	оппа	1872	S	
.	привидение	1837	TS	
.	братцы	1706	TS	
.	исправлю	1675	TS	
.	дурацкую	1674	TS	
.	несёшь	1631	TS	
.	злись	1512	TS	
.	психопат	1914	TS	
.	бросим	1846	TS	
.	поезжайте	1812	TS	
.	жми	1779	TS	Жми на газ.
.	пялиться	1774	TS	
.	принесешь	1734	TS	
.	улыбнись	1715	TS	
.	рискуешь	1704	TS	
.	шмотки	1695	TS	
.	расслабьтесь	1692	TS	
