# ПОРЦИЯ ru-060 — 60 из 178. Слова 11801–12000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	переносишь	276	TS	
.	цикады	276	TS	с заглавной 57% · В саду пели цикады.
.	кошечки	275	TS	
.	скучнее	275	TS	
.	смущаешь	275	TS	
.	страус	275	TS	
.	беспокой	274	TS	
.	возьмётся	274	TS	
.	доком	274	S	с заглавной 58% · рядом: папой 21, моррисом 6, над 5
.	солярий	274	S	
.	милорды	273	S	
.	чини	273	TS	
.	магазинчике	272	TS	
.	раздражена	272	TS	
.	траха	272	S	
.	испортился	271	TS	
.	четвертью	271	TS	
.	влетело	270	TS	
.	погладил	270	TS	
.	пойманным	270	TS	
.	самородок	270	TS	
.	хрипит	270	TS	
.	дверцы	268	TS	
.	пристала	268	TS	
.	уберись	268	TS	
.	благодарной	266	TS	
.	вообрази	266	TS	
.	докатился	266	TS	
.	минета	266	S	
.	разрабатываю	266	TS	
.	сердцебиения	266	TS	
.	ярл	266	S	рядом: рагнар 111, ингстад 105, борг 101
.	зудит	265	TS	
.	идейка	264	TS	
.	кроватки	264	S	
.	поспрашиваю	264	TS	
.	интрижке	263	S	
.	льстите	263	TS	
.	расплакаться	263	TS	
.	анал	262	S	
.	еноты	262	TS	
.	насмехается	262	TS	
.	отдалась	262	TS	
.	откладывала	262	TS	
.	спускаешься	262	TS	
.	угощаешь	262	S	
.	эгоисты	262	TS	
