# ПОРЦИЯ ru-069 — 69 из 178. Слова 13601–13800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	несутся	206	TS	
.	просчитался	206	TS	
.	разлучать	206	TS	
.	умирающие	205	S	
.	дрогнул	204	TS	
.	забав	204	TS	
.	замерло	204	TS	
.	кроличья	204	S	
.	перепишу	204	TS	
.	просочилась	204	TS	
.	водопаду	203	S	
.	ибупрофен	203	TS	
.	незрелый	203	S	
.	неразбериху	203	TS	
.	отнесется	203	S	
.	порочная	203	TS	
.	бабкой	202	TS	
.	идиотского	202	TS	
.	подготовится	202	TS	
.	проповедует	202	TS	
.	взломаем	201	S	
.	наставила	201	TS	
.	складывай	201	S	
.	существах	201	TS	
.	норку	200	TS	
.	созвучно	200	TS	
.	состаримся	200	TS	
.	баночки	199	TS	
.	гал	199	S	с заглавной 62% · Гал Коста скончалась вчера, 9 ноября 2022 года, в возрасте 77 лет.
.	подавиться	199	TS	
.	подсели	199	S	
.	ручью	199	TS	
.	коте	198	TS	с заглавной 39% · Это рассказ о коте.
.	порогу	198	S	
.	вздыхать	197	TS	
.	наделает	197	TS	
.	днм	196	S	рядом: ю 219, ую 27, щи 8
.	лживой	196	TS	
.	мерзкими	196	S	
.	неисправимый	196	TS	
.	силикон	196	S	
.	впадаю	195	TS	
.	латиносы	195	S	
.	мгновенная	193	TS	
.	предаешь	193	S	
.	суёшь	193	TS	
.	циати	193	S	
.	чипс	193	TS	с заглавной 48% · Том положил чипс на язык.
.	шпионкой	193	TS	
.	винили	192	TS	
.	свинок	192	TS	
.	скопировала	192	TS	
.	мечников	191	S	с заглавной 77% · рядом: тумана 8, где 7, подполковник 6
.	старине	191	S	
.	исключим	190	S	
.	набросать	190	TS	
.	попрощаешься	190	TS	
.	смешил	190	TS	
.	упрямо	190	TS	
.	упрятал	190	S	
.	ядовитое	190	TS	
.	каменщик	189	TS	
.	проторчал	189	TS	
.	бесчувственная	188	TS	
.	падший	188	S	
.	верую	187	TS	
.	немедленная	187	TS	
.	пентхауса	187	S	
.	упрямься	187	TS	
.	замолчит	186	TS	
.	попугаи	186	TS	
.	проголодается	186	TS	
.	здороваются	185	TS	
.	оскорблена	185	TS	
.	спрячется	185	S	
.	шепчетесь	185	TS	
.	банальности	184	TS	
.	грозилась	184	TS	
.	мусорка	184	TS	
.	выпрямить	183	TS	
.	низость	183	TS	
.	подносе	183	TS	
.	щекотливая	183	TS	
.	экзорцист	183	TS	
.	ягодки	183	TS	
.	алая	182	TS	с заглавной 53% · Текла алая кровь.
.	джойстик	182	TS	
.	крабовые	181	TS	
.	любящую	181	TS	
.	прилипает	181	TS	
.	уперся	181	S	
.	вояки	179	S	
.	палаткой	179	S	
.	парочек	179	TS	
.	процитирую	179	TS	
.	прихлопнуть	178	S	
.	ронять	178	S	
.	братцем	175	TS	
.	обаятельная	175	S	
.	дивная	174	TS	
.	чмок	174	TS	
.	ласкал	173	TS	
.	пицц	173	TS	
.	резка	171	TS	
.	приговорят	170	S	
.	издыхании	169	TS	
.	лыбишься	168	TS	
.	отравлять	168	TS	
.	попугать	168	S	
.	избита	167	TS	
.	грыжу	165	TS	
.	лемур	165	S	
.	тянись	164	S	
.	деревенском	163	TS	
.	натерпелись	159	S	
.	свистел	159	TS	
.	почтительно	157	TS	
.	уяснили	156	S	
.	надавим	155	S	
.	плота	154	S	
.	экономим	153	TS	
.	привязанностей	150	TS	
.	притворится	148	S	
.	синьоре	146	S	
.	уворачиваться	144	TS	
.	отстанете	143	S	
.	рассержены	140	TS	
.	выкопаем	135	TS	
.	богатеев	134	TS	
.	порезаться	131	TS	
.	напевала	130	TS	
.	ненаглядный	129	TS	
.	классовая	122	TS	
.	шаль	488	TS	
.	огорчен	482	TS	
.	ошибаемся	480	TS	
.	названивать	394	TS	
.	чихуахуа	390	TS	
.	тихоня	375	TS	
.	пропаду	373	TS	
.	наведу	370	TS	
.	сгоришь	358	TS	
.	пицце	356	TS	
.	подключу	353	S	
.	додуматься	352	TS	
.	напугает	346	TS	
.	поживи	342	TS	
.	совал	342	TS	
.	химчистка	341	TS	
.	шептать	336	TS	
.	молокосос	333	TS	
.	сглупил	333	TS	
.	обжигает	329	TS	
.	подведешь	329	S	
.	прикасаюсь	324	TS	
.	целуют	324	TS	
.	вожусь	323	TS	
.	возня	322	TS	
.	внимательна	321	TS	
.	убого	321	S	
.	девственником	320	TS	
.	репетирует	320	TS	
.	выключаю	318	TS	
.	отвратительного	317	TS	
.	сохраняю	317	TS	
.	раскроешь	315	TS	
.	жид	313	TS	Ах ты жид пархатый!
.	сознаюсь	312	TS	
.	подскажи	311	TS	
.	помои	310	TS	
.	уродливым	310	TS	
.	игнорирую	309	TS	
.	телика	309	TS	
.	посттравматический	308	TS	
.	батарейку	307	TS	
.	клоню	307	TS	
.	чеддер	307	S	с заглавной 42% · рядом: сыр 40, боб 26, сыром 14
.	булыжник	306	TS	
.	придержу	306	S	
.	прихватила	306	S	
.	угрожаю	306	TS	
.	каштаны	304	TS	
.	прокрался	304	TS	
.	расстраиваюсь	304	TS	
.	карамели	303	TS	
.	поддельная	303	S	
.	тётушки	303	TS	
.	взбодрит	302	TS	
.	истекла	302	TS	
.	кексики	302	S	
.	общагу	302	S	
.	женю	301	S	с заглавной 65% · рядом: тебя 21, сына 9, про 8
.	зараз	301	S	
.	мудр	301	TS	
.	необыкновенное	301	TS	
.	догадок	300	TS	
.	засосало	300	TS	
.	звездную	299	S	
.	эпиляцию	299	TS	
.	залатать	298	TS	
