# ПОРЦИЯ ru-103 — 103 из 178. Слова 20401–20600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	доносятся	131	TS	
.	дурят	131	TS	
.	ирландскую	131	TS	
.	каннибалов	131	TS	
.	краденного	131	S	
.	разгорится	131	S	
.	слащаво	131	S	
.	удочкой	131	TS	
.	этический	131	S	
.	взбунтовались	130	TS	
.	выучит	130	TS	
.	мрпспэме	130	S	
.	обижалась	130	S	
.	святотатство	130	TS	
.	зайки	129	S	
.	лазурный	129	TS	с заглавной 69% · Тут, прямо скажем, не Лазурный берег.
.	пенициллина	129	TS	
.	примени	129	S	
.	рожна	129	TS	
.	трупное	129	S	
.	апокко	128	S	
.	ведают	128	TS	
.	веселом	128	TS	
.	выслушиваю	128	TS	
.	гладкое	128	TS	
.	джинс	128	TS	
.	мстил	128	S	
.	папоротник	128	TS	
.	перечитывал	128	TS	
.	суженый	128	TS	
.	туповат	128	TS	
.	буйным	127	TS	
.	новобранца	127	TS	
.	отзовут	127	S	
.	рычат	127	TS	
.	сразишься	127	S	
.	штатив	127	TS	
.	юбках	127	TS	
.	задержатся	126	TS	
.	минеты	126	S	
.	нй	126	S	рядом: бяе 12, яеивюя 7, ъ 6
.	прощайтесь	126	TS	
.	разбирала	126	TS	
.	вставлял	125	TS	
.	выезжаете	125	TS	
.	выигрышные	125	TS	
.	вырастем	125	TS	
.	задыхалась	125	TS	
.	зна	125	S	рядом: ты 6, мир 5, вы 4
.	развозит	125	TS	
.	стригут	125	TS	
.	шитье	125	TS	
.	обманка	124	S	
.	психоделики	124	S	
.	ловится	123	TS	
.	подвергаем	123	TS	
.	респиратор	123	S	
.	экономкой	123	TS	
.	бьен	122	S	с заглавной 62% · рядом: дьен 58, фу 56, тре 13
.	креме	122	S	
.	поджилки	122	TS	
.	прилежный	122	TS	
.	пчелами	122	S	
.	умелая	122	TS	
.	фанатизма	122	TS	
.	автомеханик	121	S	
.	бегония	121	S	с заглавной 73% · рядом: моя 5, вальверде 5, ты 3
.	зацепит	121	S	
.	неоплатном	121	TS	
.	пожарим	121	TS	
.	постучалась	121	TS	
.	придерживать	121	S	
.	упёрся	121	TS	
.	жуёшь	120	TS	
.	опухло	120	TS	
.	заблудится	119	TS	
.	изобретательны	119	TS	
.	разводим	119	TS	
.	уравнении	119	TS	
.	вайна	118	S	
.	выплеснул	118	TS	
.	противозачаточных	118	TS	
.	кошмарных	117	TS	
.	наследницы	117	S	
.	постера	117	S	
.	предадите	117	TS	
.	раскрытием	117	S	
.	рисуйте	117	TS	
.	опустошён	116	TS	
.	переваривает	116	TS	
.	рассыпалась	116	TS	
.	рыцарства	116	TS	
.	спецагента	116	S	
.	изводишь	115	S	
.	трепещите	115	TS	
.	шкурка	115	TS	
.	вскроют	114	S	
.	лишаете	114	TS	
.	обрёк	114	S	
.	рплль	114	S	
.	близняшками	113	TS	
.	вешаете	113	TS	
.	гирлянда	113	S	
.	даркнет	113	S	
.	заядлым	113	TS	
.	нагнуться	113	TS	
.	птичьей	113	S	
.	смиренный	113	S	
.	закопано	112	TS	
.	плеснул	112	TS	
.	пуленепробиваемое	112	TS	
.	перехватят	111	S	
.	светлому	111	TS	
.	сдерживайся	111	TS	
.	стрижёт	111	TS	
.	травмировало	111	S	
.	возбужденный	110	S	
.	бородку	109	TS	
.	выключаешь	109	TS	
.	гайку	109	TS	
.	поместились	109	TS	
.	расчитывал	109	S	
.	прожигает	108	TS	
.	чужеземцы	108	TS	
.	колокольчиком	107	S	
.	циферблат	107	TS	
.	допили	106	TS	
.	сразит	106	S	
.	стабилизируем	106	S	
.	заикайся	105	TS	
.	откапывать	105	TS	
.	пармезана	105	S	
.	прицепе	104	S	
.	сюртук	104	S	
.	крадёте	103	TS	
.	недостойного	103	S	
.	повиновения	103	S	
.	приблизятся	103	TS	
.	прабабушка	333	TS	
.	грыжа	326	TS	
.	мамку	314	S	
.	выгулять	295	TS	
.	совершите	287	S	
.	настрою	283	S	
.	испекли	279	TS	
.	мускул	279	TS	
.	лопну	278	TS	
.	откланяться	278	TS	
.	заткну	276	TS	
.	допил	273	TS	
.	болеете	270	TS	
.	иголкой	268	TS	
.	нарик	268	S	
.	нарушим	265	S	
.	падающая	265	TS	
.	сломлена	263	TS	
.	тетке	263	S	
.	маловата	262	TS	
.	соберётся	262	TS	
.	просчитал	261	TS	
.	полька	258	TS	
.	безрассудным	257	TS	
.	застрахована	257	TS	
.	пырнула	257	S	
.	согни	256	TS	
.	ухмылку	256	TS	
.	приказывали	255	TS	
.	телеге	254	TS	
.	разговорчивый	253	TS	
.	наденут	251	TS	
.	отстрелю	251	S	
.	корешок	250	S	
.	реферат	250	TS	
.	дружелюбен	248	TS	
.	затихает	248	S	
.	заявим	248	TS	
.	замахнулся	247	TS	
.	старо	246	TS	
.	дотошный	244	TS	
.	ежик	244	S	
.	противоядия	244	TS	
.	сундука	244	TS	
.	блузки	242	TS	
.	кемпер	242	S	с заглавной 70% · рядом: эд 18, эдмунд 17, миссис 13
.	овощем	242	TS	
.	откопала	241	TS	
.	подложила	241	TS	
.	составляем	241	TS	
.	тучу	241	TS	
.	эмоциональна	241	TS	
.	мотри	240	S	
.	офигительно	240	TS	
.	махнем	239	S	
.	толкала	239	TS	
.	задуть	238	TS	
.	залег	238	S	
.	дурачина	237	S	
.	поместимся	237	TS	
.	воскрешать	236	TS	
.	засомневался	236	TS	
