# ПОРЦИЯ ru-025 — 25 из 178. Слова 4801–5000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сакэ	512	TS	
.	гер	510	S	с заглавной 39% · рядом: ля 24, питер 20, генерал 19
.	вырежу	508	S	
.	щекотно	507	TS	
.	выступлю	506	TS	
.	зациклился	506	S	
.	сволочью	506	TS	
.	соблазнил	506	TS	
.	любезности	505	TS	
.	ограблением	504	TS	
.	припадки	501	TS	
.	причуды	501	TS	
.	наешь	497	S	
.	подмышки	496	TS	
.	официанты	494	TS	
.	слушаются	486	TS	
.	повстречал	482	TS	
.	почисти	480	TS	
.	продержишься	475	TS	
.	покойная	473	TS	
.	чокнутым	473	TS	
.	премного	468	TS	
.	бип	467	S	рядом: бип 448, боп 13, пи 10
.	врезала	465	TS	
.	сотворила	465	S	
.	бабулей	463	S	
.	выслушала	460	TS	
.	улыбаетесь	460	TS	
.	деликатная	459	TS	
.	приводите	459	TS	
.	стыдится	456	TS	
.	встряхнуть	454	TS	
.	наливать	454	TS	
.	улетаем	454	TS	
.	слепы	453	TS	
.	пацанами	445	S	
.	опал	438	S	с заглавной 68% · рядом: мой 12, ты 12, сити 12
.	разрушаешь	432	TS	
.	всемогущего	428	S	с заглавной 59% · рядом: бога 104, господа 99, отца 63
.	проголосуем	423	TS	
.	подаем	422	S	
.	тюрягу	409	S	
.	заслуживала	408	TS	
.	уволь	397	TS	
.	блестят	392	TS	
.	научимся	392	TS	
.	небыло	387	S	
.	пленница	356	TS	
.	вьы	712	S	рядом: делаете 20, должньы 19, хотите 17
.	нарисуй	662	TS	
.	дог	635	TS	с заглавной 60% · Снуп Дог — самый знатный травокур в мире.
.	сортире	635	S	
.	орешь	628	TS	
.	девчушка	627	TS	
.	одела	627	TS	
.	шутим	618	TS	
.	обижу	616	TS	
.	совершу	609	TS	
.	волнуемся	605	TS	
.	придите	601	TS	
.	свиданием	599	TS	
.	свяжи	599	TS	
.	стёр	596	TS	
.	нанимал	592	TS	
.	выпутаться	589	TS	
.	лажа	589	TS	
.	салатом	589	TS	
.	напрасной	584	TS	
.	клубничный	576	TS	
.	предпочитаем	575	TS	
.	старомодный	574	TS	
.	пекла	571	TS	
.	веселимся	567	TS	
.	слизняк	566	S	
.	дерьмовые	561	TS	
.	повежливее	557	TS	
.	диваном	554	TS	
.	существуешь	554	TS	
.	высовывайся	552	TS	
.	онечно	552	S	
.	гаденыш	551	S	
.	тронула	549	TS	
.	напросился	548	TS	
.	настучал	548	TS	
.	пузо	547	TS	
.	прикидываться	543	TS	
.	весточку	538	TS	
.	подводил	538	TS	
.	сучонок	538	S	
