# ПОРЦИЯ ru-166 — 166 из 178. Слова 33001–33200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	орк	127	S	рядом: бледный 23, маленький 16, каждый 10
.	оттягивать	127	S	
.	пайком	127	S	с заглавной 57% · рядом: сухим 23, капитаном 12, своим 5
.	провалялся	127	TS	
.	свистнуть	127	S	
.	сдуть	127	S	
.	семёрку	127	TS	
.	сынку	127	S	
.	требовательна	127	TS	
.	трудолюбивых	127	TS	
.	воронам	126	TS	
.	жасмина	126	TS	
.	запоздалый	126	TS	
.	игрушках	126	S	
.	навредим	126	S	
.	надевая	126	TS	
.	обзвонили	126	S	
.	овладело	126	TS	
.	освободятся	126	TS	
.	паучье	126	S	
.	перезваниваешь	126	TS	
.	поупражняться	126	TS	
.	проступков	126	S	
.	сбиваются	126	TS	
.	сохнуть	126	TS	
.	старательный	126	TS	
.	ужасней	126	S	
.	электросеть	126	S	
.	баранья	125	TS	
.	главврачом	125	S	
.	жевательная	125	TS	
.	завалимся	125	TS	
.	законна	125	TS	
.	искушений	125	TS	
.	испортиться	125	TS	
.	какя	125	S	
.	катетера	125	S	
.	маринованный	125	S	
.	нацелиться	125	S	
.	неприятном	125	S	
.	обосралась	125	S	
.	отравленной	125	TS	
.	повязок	125	S	
.	раскрашивать	125	TS	
.	рисовую	125	TS	
.	слэш	125	S	с заглавной 37% · рядом: обратный 14, слэш 6, кёртис 5
.	трепач	125	TS	
.	убившие	125	S	
.	фене	125	TS	
.	выпрямись	124	TS	
.	вырази	124	TS	
.	девятнадцатый	124	TS	
.	заглотил	124	S	
.	критикуй	124	TS	
.	накопала	124	S	
.	направлюсь	124	S	
.	опережаем	124	TS	
.	оплакивают	124	TS	
.	орка	124	TS	с заглавной 51% · Ступай, поцелуй орка!
.	половицы	124	TS	
.	сворачиваю	124	S	
.	шикарными	124	S	
.	эгоистичное	124	S	
.	евеис	123	S	
.	жилетке	123	S	
.	информаторами	123	S	
.	кровищи	123	S	
.	маршмэллоу	123	TS	
.	обертки	123	S	
.	оксикодона	123	S	
.	переслала	123	S	
.	посудной	123	TS	
.	предвзяты	123	TS	
.	профайлер	123	S	
.	радужном	123	S	с заглавной 69% · рядом: сиянии 13, свете 11, настроении 8
.	расслаблялся	123	TS	
.	халявные	123	S	
.	щедрых	123	TS	
.	борзая	122	S	
.	висяк	122	S	
.	дилеммы	122	TS	
.	застукать	122	S	
.	огнетушителем	122	TS	
.	открывающий	122	TS	
.	павлины	122	TS	
.	покурил	122	TS	
.	пообедаете	122	TS	
.	потанцевали	122	TS	
.	пробирались	122	TS	
.	пуску	122	S	
.	расчленение	122	S	
.	студентками	122	S	
.	увольняй	122	TS	
.	удвоит	122	S	
.	узником	122	S	
.	утёсе	122	TS	
.	вякнешь	121	S	
.	гнетет	121	S	
.	зайчики	121	TS	
.	клизмы	121	S	
.	меде	121	S	
.	мигать	121	TS	
.	моцарелла	121	S	
.	неглубоко	121	TS	
.	ободрать	121	TS	
.	озадачена	121	TS	
.	отжигает	121	S	
.	переполненный	121	TS	
.	равнение	121	S	
.	скакалку	121	TS	
.	соба	121	S	
.	таращится	121	S	
.	утаила	121	S	
.	ать	120	S	рядом: два 96, ать 36, левой 9
.	вентиляционная	120	S	
.	говноед	120	S	
.	дожидался	120	TS	
.	массаже	120	S	
.	мединститут	120	S	
.	метался	120	TS	
.	мотал	120	TS	
.	облегчила	120	S	
.	опередит	120	S	
.	отжигать	120	S	
.	пересилить	120	TS	
.	пикнуть	120	S	
.	потрясет	120	S	
.	прижавшись	120	TS	
.	приспешник	120	TS	
.	притупляет	120	S	
.	пролитой	120	TS	
.	пунктуальны	120	TS	
.	радиомаяк	120	S	
.	уюм	120	S	рядом: ю 44, йхл 38, х 12
.	шельмец	120	TS	
.	гномом	119	S	
.	заглавными	119	TS	
.	заглушил	119	TS	
.	клубничным	119	TS	
.	корейца	119	S	
.	лишите	119	S	
.	миндалем	119	S	
.	налетят	119	TS	
.	неотразимый	119	S	
.	непокорный	119	S	с заглавной 41% · рядом: кореец 7, дух 5, ты 4
.	непрактично	119	TS	
.	одноногий	119	TS	
.	отогнал	119	TS	
.	плечам	119	TS	
.	подобии	119	TS	
.	пошевелю	119	TS	
.	пренебрегаешь	119	TS	
.	проницательны	119	TS	
.	просканируйте	119	S	
.	твоею	119	TS	
.	унаследую	119	TS	
.	балуешься	118	TS	
.	вегетарианская	118	TS	
.	забавны	118	TS	
.	кожный	118	TS	
.	лоразепам	118	S	
.	миленькую	118	TS	
.	мышам	118	TS	
.	нейротоксин	118	TS	
.	подстрекал	118	TS	
.	прелюдий	118	TS	
.	растащили	118	TS	
.	рюмке	118	TS	
.	стояка	118	TS	
.	суждениям	118	S	
.	холлом	118	S	с заглавной 67% · рядом: над 9, тодриком 9, этим 7
.	хрупкими	118	TS	
.	ветреный	117	TS	
.	восстановятся	117	S	
.	выписываем	117	TS	
.	вякнул	117	S	
.	демоническое	117	TS	
.	досмотрим	117	TS	
.	зубочистку	117	TS	
.	калифорнийские	117	TS	
.	кровопийца	117	S	
.	кусаю	117	TS	
.	мельницами	117	TS	
.	нашедший	117	TS	
.	необычен	117	TS	
.	неотложка	117	TS	
.	несносная	117	S	
.	ном	117	S	с заглавной 56% · рядом: ном 18, де 10, город 5
.	оппу	117	S	
.	осанку	117	TS	
.	перепихнулись	117	S	
.	прелестей	117	TS	
.	прерий	117	S	
.	прикидываются	117	TS	
.	птичками	117	S	
.	радарах	117	TS	
.	раздражительной	117	TS	
.	ромашкой	117	TS	
.	связываешь	117	S	
.	скрестил	117	TS	
