# ПОРЦИЯ ru-111 — 111 из 178. Слова 22001–22200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	пялитесь	188	TS	
.	свяжетесь	188	S	
.	тайнах	188	TS	
.	устанавливаешь	188	TS	
.	гламура	187	TS	
.	дёргается	187	TS	
.	красноречие	187	TS	
.	назидание	187	S	
.	прочешем	187	S	
.	услада	187	TS	
.	утаивать	187	TS	
.	бодрее	186	TS	
.	отпечатком	186	TS	
.	поборол	186	TS	
.	просыпались	186	TS	
.	хомо	186	S	с заглавной 46% · рядом: сапиенс 113, дэус 37, новус 10
.	хрящ	186	TS	
.	абсент	185	TS	
.	дрессировать	185	TS	
.	желудочный	185	S	
.	испуганы	185	TS	
.	наряжать	185	TS	
.	поющих	185	S	
.	расслабляется	185	TS	
.	сдавалась	185	TS	
.	сомнениям	185	TS	
.	убеждаешь	185	S	
.	банкай	184	S	с заглавной 42% · рядом: твой 30, использовать 19, мой 17
.	брокером	184	S	
.	данк	184	S	с заглавной 48% · рядом: смэш 20, маска 20, фаррик 17
.	закрепи	184	TS	
.	замотался	184	TS	
.	нееет	184	S	
.	неинтересны	184	TS	
.	осуществим	184	TS	
.	повышай	184	TS	
.	сантименты	184	TS	
.	сараем	184	TS	
.	сердечное	184	TS	
.	букашки	183	S	
.	взваливать	183	TS	
.	меланхолии	183	TS	
.	наставили	183	TS	
.	перечитал	183	TS	
.	приковали	183	S	
