# ПОРЦИЯ ru-056 — 56 из 178. Слова 11001–11200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	фальшивки	270	TS	
.	пробьют	269	S	
.	ругаешься	269	TS	
.	эгоистичные	269	TS	
.	вышвырнет	267	S	
.	пламенный	267	TS	
.	вспотели	266	TS	
.	манией	266	TS	
.	обронила	266	S	
.	ткнул	266	TS	
.	огорчён	265	TS	
.	сестрички	265	S	
.	шика	265	S	с заглавной 37% · рядом: чжэ 20, юн 17, больше 15
.	предпочтешь	264	S	
.	ребус	264	S	с заглавной 59% · рядом: инспектор 37, мистер 35, этот 21
.	ругала	264	TS	
.	подопытный	263	TS	
.	подставку	263	TS	
.	братишки	262	S	
.	начальницей	262	TS	
.	поздравим	262	TS	
.	расплавить	262	TS	
.	зачали	261	S	
.	зле	261	TS	Зло — в добре, добро — во зле.
.	поубивали	261	TS	
.	раздвоение	261	TS	
.	отсечение	259	TS	
.	повернем	259	S	
.	зачат	257	TS	
.	перемотать	257	TS	
.	имейлы	256	S	
.	подкреплением	256	S	
.	перебирать	255	TS	
.	порядочного	255	TS	
.	разбрасывать	255	TS	
.	суёт	255	TS	
.	прибываем	254	TS	
.	турка	254	TS	с заглавной 38% · Я вышла замуж за турка.
.	най	253	TS	с заглавной 80% · Билл Най — учитель.
.	портсигар	253	S	
.	променять	253	S	
.	соседского	253	TS	
.	засадили	252	TS	
.	застенчивая	252	TS	
.	какашками	252	TS	
.	розмарин	252	TS	
.	хакнуть	252	TS	
.	барже	251	TS	
.	караулить	250	S	
.	шалость	250	TS	
.	вынимай	249	TS	
.	замолчишь	249	TS	
.	круть	249	S	
.	интернов	248	S	
.	мочится	248	TS	
.	осуждай	248	TS	
.	пинцет	248	TS	
.	барабанная	247	TS	
.	воображает	247	TS	
.	гробовщик	247	S	
.	ножны	247	TS	
.	обретешь	247	TS	
.	привыкнете	247	TS	
.	подлеца	246	TS	
.	приказания	246	TS	
.	убийственная	246	TS	
.	уложит	246	S	
.	чихает	246	TS	
.	нда	245	TS	рядом: ну 10, ты 9, даже 6
.	скорлупы	245	TS	
.	раздайте	244	TS	
.	слыш	244	TS	
.	мужлан	243	TS	
.	навестишь	243	TS	
.	придумывай	243	TS	
.	бицепсы	242	TS	
.	инстинктов	242	TS	
.	наполнит	242	S	
.	фамильный	242	S	
.	фасон	242	TS	
.	бандаж	241	TS	
.	недооценивал	241	TS	
.	расследуешь	241	S	
.	прижала	240	TS	
.	причиним	240	TS	
.	вынуждайте	239	TS	
.	подыграй	237	TS	
.	перевернем	236	S	
.	танцующий	236	S	
.	заварной	235	TS	
.	сынишка	235	S	
.	червоточина	235	S	
.	шш	235	S	рядом: шш 228, нет 10, шшш 10
.	сойдёшь	234	TS	
.	пьянь	233	S	
.	грешить	231	TS	
.	полумиле	231	TS	
.	разучились	231	TS	
.	эммм	231	S	
.	прохлаждаться	230	TS	
.	позапрошлой	229	TS	
.	сажаю	228	TS	
.	спрайт	227	S	с заглавной 68% · рядом: си 23, мне 11, диетический 7
.	чувачок	227	S	
.	потная	226	TS	
.	размяк	226	S	
.	расколол	226	TS	
.	увозить	226	S	
.	фарси	226	TS	
.	мекка	225	TS	с заглавной 79% · Мекка священное место.
.	наркоманами	225	S	
.	придираешься	225	TS	
.	прозрел	225	TS	
.	сироту	225	TS	
.	вскроем	224	S	
.	отыщи	224	S	
.	тестем	224	TS	
.	бесплодна	222	TS	
.	обезболивающего	222	TS	
.	празднуешь	222	TS	
.	задерживаюсь	221	TS	
.	мчался	221	TS	
.	фаршированные	221	TS	
.	высплюсь	220	TS	
.	говяжий	220	TS	
.	грёбаным	220	S	
.	любовнику	220	TS	
.	продавайте	219	TS	
.	обвел	218	S	
.	сардин	218	TS	
.	довольная	216	TS	
.	постелю	215	S	
.	наете	214	S	
.	оцепите	214	S	
.	поплывём	214	TS	
.	морочишь	213	TS	
.	ьлб	212	S	рядом: бхфь 53, фб 39, еянбй 31
.	анализирую	211	TS	
.	обознался	211	TS	
.	пареньком	209	S	
.	перемотай	209	TS	
.	кокосовое	207	TS	
.	пролетают	207	TS	
.	шпионская	207	TS	
.	влетает	206	TS	
.	жаждущих	206	TS	
.	поскромнее	206	TS	
.	райское	205	TS	
.	утробы	203	TS	
.	мучительная	202	TS	
.	эвакуируем	201	S	
.	револьвером	199	TS	
.	долбанную	198	S	
.	прислуге	195	S	
.	уединенное	192	S	
.	бессонные	189	S	
.	ужасающее	181	S	
.	горбун	180	TS	
.	горстку	178	TS	
.	влюбить	176	TS	
.	посмеюсь	165	TS	
.	сообразительная	163	TS	
.	прикончи	514	TS	
.	значили	438	TS	
.	рехнулась	429	TS	
.	уберемся	424	S	
.	чулан	421	TS	
.	адски	420	TS	
.	наведаться	420	TS	
.	воспринимай	416	TS	
.	наелась	413	TS	
.	клонит	412	TS	
.	клеится	402	TS	
.	нарисовался	396	TS	
.	риэлтор	390	S	
.	присмотрим	386	TS	
.	чистосердечное	382	TS	
.	раскусили	379	TS	
.	мятой	378	TS	
.	карбюратор	375	TS	
.	насильники	375	TS	
.	честному	374	TS	
.	полнейшая	371	TS	
.	сосков	370	S	
.	папино	369	TS	
.	мышца	367	TS	
.	феминистка	367	TS	
.	шататься	367	S	
.	берись	366	TS	
.	оплатишь	366	TS	
.	камешки	361	TS	
.	уложим	361	TS	
.	чихать	361	TS	
.	электрошок	360	S	
.	освежает	358	TS	
.	толкаю	357	S	
.	груда	355	TS	
.	возненавидишь	354	S	
.	итал	354	S	
.	подачки	353	TS	
