# ПОРЦИЯ ru-065 — 65 из 178. Слова 12801–13000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	предвидели	264	TS	
.	драить	263	S	
.	перенесет	263	S	
.	сигнальный	263	TS	
.	терзают	263	TS	
.	затопит	262	S	
.	инопланетная	262	S	
.	наркобарон	262	S	
.	неделька	262	S	
.	очаровательных	262	S	
.	приветики	262	S	
.	применю	262	TS	
.	бейсболист	261	TS	
.	нанимаем	261	TS	
.	малярия	260	TS	
.	ограбим	260	TS	
.	поклянитесь	260	TS	
.	свершить	260	S	
.	туфта	260	TS	
.	забегать	259	TS	
.	медиума	259	S	
.	морпехом	259	S	
.	сконцентрируйтесь	259	TS	
.	кофеварка	258	TS	
.	крадёшь	258	TS	
.	подаём	258	TS	
.	помочился	258	TS	
.	сбросит	258	TS	
.	будоражит	257	TS	
.	завалишь	257	TS	
.	завтракает	257	TS	
.	копила	257	S	
.	таксофона	257	TS	
.	пивная	256	TS	
.	попрыгать	256	TS	
.	пошлости	256	TS	
.	скейтборд	256	TS	
.	срежем	256	TS	
.	гончих	255	TS	с заглавной 37% · Где много гончих, там зайцу смерть.
.	даймё	255	S	
.	мультика	255	S	
.	ови	255	S	рядом: ови 42, дем 19, акка 12
.	убедительная	255	TS	
.	воскресную	254	TS	
.	закатила	254	TS	
.	засунет	254	S	
.	кальян	254	TS	
.	уберёмся	254	TS	
.	бардака	253	TS	
.	заботьтесь	253	TS	
.	зеркалу	253	TS	
.	надзиратели	253	TS	
.	присылайте	253	TS	
.	режем	253	TS	
.	смущаться	253	TS	
.	смущение	253	TS	
.	волчок	252	TS	
.	дантистом	252	TS	
.	переводишь	252	TS	
.	причуда	252	S	
.	приятен	252	TS	
.	восхищаешься	251	TS	
.	мандраж	251	TS	
.	миленькое	251	TS	
.	нарисуем	251	TS	
.	пытаешь	251	S	
.	сверлить	251	TS	
.	инсте	250	S	с заглавной 47% · рядом: есть 4, да 3, макензи 2
.	ищущий	250	TS	
.	отрыжка	250	TS	
.	жую	249	TS	Я не жую.
.	отмазаться	249	S	
.	потемнело	249	TS	
.	антисептик	248	TS	
.	бесстрашная	248	TS	
.	костяшки	248	TS	
.	ломит	248	TS	
.	наживкой	248	TS	
.	нераскрытые	248	S	
.	подавленной	248	TS	
.	утречка	248	TS	
.	перекантоваться	247	TS	
.	пира	247	TS	
.	рабам	247	TS	
.	сальсы	247	S	
.	твистер	247	S	с заглавной 73% · рядом: турил 15, мистер 11, голышом 10
.	агенте	246	S	
.	заключаем	246	S	
.	печёт	246	TS	
.	случайны	246	TS	
.	усадил	246	TS	
.	яйцеклетку	246	TS	
.	аде	245	S	с заглавной 59% · рядом: данте 7, дуе 5, самом 4
.	барашка	245	TS	
.	положитесь	245	TS	
.	распутье	245	TS	
.	шалят	245	TS	
.	кабинка	244	S	
