# ПОРЦИЯ ru-013 — 13 из 178. Слова 2401–2600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сражаемся	1064	TS	
.	отвернуться	1031	TS	
.	старичок	975	TS	
.	снимаете	968	TS	
.	пройдемте	962	S	
.	доберешься	947	TS	
.	поподробнее	926	TS	
.	зажим	899	TS	
.	плыви	899	TS	
.	повесим	886	TS	
.	жестоки	874	TS	
.	проживу	869	TS	
.	зайчик	867	TS	
.	блузку	866	TS	
.	существую	865	TS	
.	присматриваю	859	TS	
.	избавишься	855	TS	
.	отбросы	855	S	
.	потусить	849	TS	
.	навалилось	845	TS	
.	конфетки	839	TS	
.	вагину	828	S	
.	трахался	808	TS	
.	зто	796	S	рядом: ты 40, вы 32, вот 22
.	заметь	786	TS	
.	стажер	780	S	
.	убегаю	778	TS	
.	варп	733	S	
.	секретаршей	727	TS	
.	заманчиво	1083	TS	
.	мешайте	1051	TS	
.	задавай	1023	TS	
.	гребаная	1018	S	
.	несчастен	1003	TS	
.	спускайтесь	991	TS	
.	подвинься	974	TS	
.	улыбалась	967	TS	
.	сдохнешь	960	S	
.	бьешь	954	TS	
.	подойдешь	949	TS	
.	маминой	939	TS	
.	утомительно	933	TS	
.	трепаться	927	TS	
.	устрицы	914	TS	
.	убежит	903	TS	
.	тупую	899	TS	
.	пьём	888	TS	
.	трогала	883	TS	
.	привыкнешь	867	TS	
.	милостивый	862	TS	
.	часок	853	TS	
.	энсин	848	S	
.	заглянем	847	TS	
.	засранца	844	S	
