# ПОРЦИЯ ru-019 — 19 из 178. Слова 3601–3800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	значишь	697	TS	
.	малютка	691	S	
.	поднимешь	686	TS	
.	антидот	680	TS	
.	стирку	680	TS	
.	красавчика	673	TS	
.	покоях	673	TS	
.	вылечит	669	TS	
.	поджарить	668	TS	
.	прекращу	662	TS	
.	федералам	662	S	
.	доложи	653	TS	
.	выгорит	650	TS	
.	догадываешься	646	TS	
.	покойся	646	TS	с заглавной 40% · Покойся с миром.
.	ами	644	TS	с заглавной 76% · Каждое утро Ами ходит пешком на станцию.
.	проспала	635	TS	
.	фигней	627	TS	
.	откровенны	626	TS	
.	заглядывал	620	TS	
.	обедаю	620	TS	
.	присмотрел	620	TS	
.	коронера	611	TS	
.	нарушу	605	TS	
.	чертовым	603	S	
.	накажу	595	TS	
.	изучаешь	594	TS	
.	викарий	593	S	
.	подъедет	592	TS	
.	копу	582	S	
.	флиртует	563	TS	
.	упускаешь	558	TS	
.	лазанья	553	TS	
.	уборная	489	TS	
.	подтвердите	902	TS	
.	настаиваете	834	TS	
.	повеселись	833	TS	
.	подозреваешь	818	TS	
.	перехожу	797	TS	
.	присматривай	783	TS	
.	саке	779	TS	
.	стыжусь	771	TS	
.	простыл	765	TS	
.	заехала	762	TS	
.	нажму	762	TS	
.	налил	751	TS	
.	притворяясь	750	TS	
.	передозировка	745	TS	
.	грош	737	TS	
.	тужься	737	S	
.	ревновал	736	TS	
.	жаждешь	732	TS	
.	пугай	731	TS	
.	сучек	723	S	
.	удрать	712	TS	
.	спускай	709	TS	
.	скучаете	707	TS	
.	стукнуло	707	TS	
.	защитите	706	TS	
.	разбей	704	TS	
.	морозилке	696	TS	
.	пялятся	696	TS	
.	стучат	695	TS	
.	привидений	692	TS	
.	текила	687	TS	
.	пожалей	686	TS	
.	чудик	685	TS	
.	чувствуй	677	TS	
.	завязала	676	TS	
.	стучаться	674	TS	
.	заварил	672	TS	
.	переезжаешь	671	TS	
.	произноси	669	TS	
.	ангелочек	667	TS	
.	одеколон	667	TS	
.	сдайте	666	TS	
.	целиться	666	TS	
.	хватка	663	TS	
.	наличка	658	S	
.	спуститесь	655	TS	
.	докажите	654	TS	
.	наглая	654	TS	
.	гребаной	647	S	
.	дергайся	647	S	
.	взорву	642	TS	
.	войдём	641	TS	
.	дружку	641	TS	
.	осьминог	641	TS	
.	смущать	640	TS	
.	бриз	628	TS	
.	прикройте	628	TS	
.	свиданиях	624	TS	
.	уставились	624	TS	
.	нутром	622	TS	
.	барахлит	621	TS	
.	цент	616	S	
.	бедному	609	TS	
.	посидит	608	TS	
.	сбегал	607	TS	
.	болтается	605	TS	
.	тупицы	605	S	
.	продаёте	599	TS	
.	стрёмно	596	TS	
.	сожми	592	TS	
.	закричу	591	TS	
.	тёлка	590	TS	
.	дружком	589	S	
.	киса	577	TS	
.	психиатром	575	TS	
.	замутить	574	TS	
.	отправляетесь	566	TS	
.	помешана	566	TS	
.	утомляет	566	TS	
.	промок	562	TS	
.	объявите	561	S	
.	понапрасну	556	TS	
.	отвратительна	551	TS	
.	цыганка	545	TS	
.	пустишь	543	TS	
.	дурацким	541	TS	
.	мальчишке	532	TS	
.	крали	528	TS	
.	крута	526	S	
.	размышляю	525	TS	
.	гнусный	505	TS	
.	поправлюсь	495	TS	
.	помру	821	TS	
.	пожелаю	818	TS	
.	заразил	799	TS	
.	подевался	789	TS	
.	безрассудно	773	TS	
.	несчастны	765	TS	
.	чутка	759	TS	
.	собачьим	753	TS	
.	шестьсот	749	TS	
.	выкину	741	S	
.	трясет	740	TS	
.	подменил	727	TS	
.	покопаться	723	TS	
.	попотеть	721	TS	
.	посрать	712	TS	
.	осмотрите	711	TS	
.	реши	711	TS	
.	внимателен	709	TS	
.	обожаешь	709	TS	
.	чертовом	708	S	
.	выключу	702	TS	
.	путаешь	698	TS	
.	тсс	688	TS	Тсс, я читаю.
.	сверхурочные	684	S	
.	проклятое	681	S	
.	сосок	680	TS	
.	бейсболе	667	TS	
.	убегала	665	TS	
.	отстанет	664	TS	
.	сыта	664	TS	
.	извращенцы	661	S	
.	обойдёмся	660	TS	
.	зубки	659	TS	
.	командую	659	TS	
.	ананас	657	TS	
.	ордером	657	TS	
.	теряйте	655	TS	
.	отправляй	645	TS	
.	соваться	639	TS	
.	бьёшь	637	TS	
.	шлюхами	636	S	
.	кофейку	635	TS	
.	нбй	635	S	рядом: блль 56, нбй 46, кбй 30
.	зажги	632	TS	
.	появлюсь	629	TS	
.	ментов	626	TS	
.	примерь	625	TS	
.	долбаная	623	S	
.	обнимемся	619	TS	
.	пробуй	619	TS	
.	тампоны	615	TS	
.	варит	612	TS	
.	анус	602	TS	
.	торгую	601	TS	
.	шуми	600	TS	
.	истекло	594	TS	
.	мгновенье	582	TS	
.	разойдитесь	581	TS	
.	никчемный	580	S	
.	волосатый	577	TS	
.	клык	571	TS	с заглавной 59% · Я сломал клык.
.	тук	566	S	с заглавной 46% · рядом: тук 1172, перегрин 116, брат 27
.	уточню	561	TS	
.	напишете	559	TS	
.	прибить	557	TS	
.	настигнет	539	TS	
.	застукали	533	TS	
.	гордыня	527	TS	
.	свалишь	494	S	
.	подарим	468	TS	
.	мерзкой	446	S	
.	смейтесь	843	TS	
.	пожрать	813	TS	
.	борделе	758	TS	
