# ПОРЦИЯ ru-106 — 106 из 178. Слова 21001–21200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	раптор	177	S	с заглавной 59% · рядом: преда 10, заряд 6, один 4
.	располагаете	177	TS	
.	спишем	177	S	
.	тещу	177	S	
.	виляет	176	TS	
.	гримёрку	176	S	
.	зевает	176	TS	
.	корчишь	176	TS	
.	навозе	176	TS	
.	отступи	176	S	
.	пареньку	176	TS	
.	поясните	176	TS	
.	презирала	176	TS	
.	сопротивляйтесь	176	TS	
.	транспортера	176	S	
.	черепахе	176	TS	
.	щелчку	176	TS	
.	заявятся	175	S	
.	извиняются	175	S	
.	минуло	175	TS	
.	обидело	175	TS	
.	отделаетесь	175	TS	
.	подмести	175	TS	
.	репортеру	175	S	
.	соблазнительная	175	TS	
.	укладывала	175	TS	
.	шармом	175	TS	
.	шинель	175	TS	
.	заорал	174	TS	
.	запали	174	TS	
.	засветилась	174	S	
.	заявишь	174	S	
.	исцелила	174	S	
.	конфиденциальный	174	TS	
.	осуществилась	174	TS	
.	паладины	174	S	с заглавной 39% · рядом: красные 12, вольтрона 11, вы 9
.	плаваем	174	TS	
.	похитит	174	S	
.	притихли	174	TS	
.	встрял	173	TS	
.	деликатные	173	TS	
.	извиняй	173	TS	
.	инсценировали	173	TS	
.	обыскивал	173	S	
.	оступилась	173	S	
.	отвлекло	173	TS	
.	поведайте	173	TS	
.	попрекать	173	TS	
.	путы	173	TS	
.	развлекись	173	S	
.	сечас	173	S	
.	страйка	173	TS	
.	сфотографируйте	173	TS	
.	тёлкой	173	S	
.	умерь	173	TS	
.	хлопец	173	TS	
.	аккордеоне	172	TS	
.	бессмыслицу	172	TS	
.	воруем	172	TS	
.	вступительное	172	TS	
.	главарем	172	TS	
.	дубак	172	TS	
.	наложница	172	S	
.	постучите	172	TS	
.	приближаешься	172	TS	
.	простолюдин	172	TS	
.	ромашковый	172	TS	
.	стукну	172	TS	
.	ассистентки	171	S	
.	багет	171	TS	
.	вставляю	171	S	
.	дверная	171	TS	
.	муа	171	S	рядом: муа 26, пардон 16, экскюзе 14
.	офигенное	171	TS	
.	перешагнуть	171	S	
.	плоскогубцы	171	TS	
.	праведности	171	S	
.	пронеслась	171	TS	
.	соседях	171	TS	
.	такояки	171	TS	
.	темень	171	TS	
.	улыбнётся	171	TS	
.	холодрыга	171	TS	
.	шустрые	171	S	
.	безнадёжный	170	TS	
.	вымотан	170	TS	
.	насторожило	170	TS	
.	ослепили	170	TS	
.	подержанную	170	TS	
.	подсоби	170	TS	
.	прикинем	170	TS	
.	проломлю	170	S	
.	чистенький	170	S	
.	гиен	169	TS	
.	гримуар	169	TS	
.	диверсант	169	S	
.	левшой	169	TS	
.	освоилась	169	TS	
.	отмашку	169	TS	
.	пересекаем	169	TS	
.	цианидом	169	TS	
.	доводил	168	S	
.	задерживал	168	TS	
.	засранцу	168	S	
.	кисточки	168	S	
.	опаздывали	168	TS	
.	отстранился	168	TS	
.	пинай	168	TS	
.	понежнее	168	S	
.	сигнатуры	168	S	
.	хала	168	S	с заглавной 80% · Ему нравится хала.
.	вынимает	167	S	
.	дождевик	167	TS	
.	кислородные	167	S	
.	любезные	167	TS	
.	мнцх	167	S	с заглавной 50% · рядом: х 23, мю 15, блеяре 12
.	назойливая	167	TS	
.	напрячься	167	TS	
.	подкупать	167	TS	
.	предсмертный	167	TS	
.	рыцарство	167	TS	
.	слететь	167	S	
.	трогаете	167	S	
.	ухмылка	167	TS	
.	бэд	166	S	с заглавной 80% · рядом: бой 33, трип 19, карма 16
.	влияю	166	S	
.	грохочет	166	TS	
.	замёрзнет	166	TS	
.	зонта	166	TS	
.	притворишься	166	S	
.	ходячей	166	TS	
.	хотдог	166	TS	
.	шалит	166	TS	
.	брюзга	165	TS	
.	возобновим	165	S	
.	вылей	165	TS	
.	жадной	165	TS	
.	заставку	165	TS	
.	зациклены	165	TS	
.	изюминки	165	TS	
.	наносишь	165	S	
.	письмецо	165	S	
.	притворившись	165	TS	
.	свернем	165	S	
.	сушит	165	TS	
.	безрассуден	164	TS	
.	валил	164	TS	
.	единственных	164	S	
.	загорел	164	TS	
.	крикну	164	TS	
.	кровяной	164	TS	
.	натолкнуло	164	TS	
.	недостойной	164	S	
.	неисправна	164	TS	
.	непослушание	164	TS	
.	оладушки	164	TS	
.	переспим	164	S	
.	подошва	164	TS	
.	проведаем	164	TS	
.	психоаналитика	164	S	
.	слушанию	164	S	
.	содрали	164	TS	
.	чудную	164	S	
.	язычник	164	TS	
.	влюбляйся	163	TS	
.	жала	163	TS	
.	заела	163	TS	
.	замкнутая	163	TS	
.	знойная	163	S	
.	клецки	163	S	
.	кожаном	163	TS	
.	крысиная	163	S	
.	лесбиянку	163	S	
.	нападаете	163	S	
.	разогнался	163	TS	
.	согрешили	163	TS	
.	теряться	163	TS	
.	уничтожаете	163	S	
.	хлестать	163	TS	
.	вонял	162	S	
.	женитьбой	162	TS	
.	жизнеобеспечение	162	S	
.	жирок	162	S	
.	запыхался	162	TS	
.	заражено	162	TS	
.	коровий	162	TS	
.	натыкаюсь	162	TS	
.	непослушные	162	TS	
.	ночник	162	TS	
.	оборачиваться	162	TS	
.	ошибёшься	162	TS	
.	подставы	162	S	
.	расставался	162	TS	
.	слабеют	162	TS	
.	снам	162	TS	
.	хватаешься	162	S	
.	эйфорию	162	TS	
.	анафилактический	161	TS	
.	дезертиры	161	S	
