# ПОРЦИЯ ru-091 — 91 из 178. Слова 18001–18200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	прокатил	179	TS	
.	разорвется	179	S	
.	рубаха	179	TS	
.	ругани	179	S	
.	столбняк	179	TS	
.	съезжаешь	179	TS	
.	тесак	179	S	
.	заваривать	178	TS	
.	задевать	178	TS	
.	зачитывать	178	TS	
.	игрушке	178	TS	
.	проучим	178	S	
.	пятнышка	178	S	
.	распутница	178	S	
.	сексист	178	TS	
.	столкнёмся	178	TS	
.	гоняемся	177	S	
.	коротки	177	TS	
.	пробудили	177	TS	
.	самообладания	177	TS	
.	тета	177	S	с заглавной 79% · рядом: омикрон 24, протокол 17, каппа 14
.	вздумалось	176	TS	
.	оперативником	176	S	
.	прилетать	176	S	
.	рассуждаю	176	TS	
.	спускаю	176	S	
.	утят	176	TS	
.	черепу	176	S	
.	чудищ	176	TS	
.	шприце	176	TS	
.	гадает	175	TS	
.	захлопнись	175	S	
.	плохишей	175	TS	
.	предавали	175	TS	
.	сопутствующий	175	S	
.	удерживай	175	TS	
.	умирайте	175	TS	
.	ботиночки	174	TS	
.	бюь	174	S	с заглавной 78% · рядом: бшгбюрэ 76, бгдну 76, яшм 13
.	драмкружок	174	TS	
.	посовещаться	174	TS	
.	приговаривается	174	S	
.	вписываешься	173	S	
.	выделим	173	S	
.	домогаться	173	TS	
.	затее	173	S	
.	зреет	173	TS	
