# ПОРЦИЯ ru-109 — 109 из 178. Слова 21601–21800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	бревном	123	S	
.	возвращайте	123	TS	
.	гениталиями	123	TS	
.	замереть	123	TS	
.	запишете	123	TS	
.	переместим	123	S	
.	поклонялся	123	TS	
.	помять	123	TS	
.	рейт	123	S	
.	стукнули	123	S	
.	дизайны	122	TS	
.	заскучать	122	S	
.	затащу	122	S	
.	мучительное	122	TS	
.	перепутай	122	TS	
.	подобием	122	TS	
.	пудрит	122	TS	
.	застывает	121	TS	
.	мелет	121	TS	
.	наемным	121	S	
.	ночнушку	121	S	
.	приковала	121	TS	
.	примечательного	121	TS	
.	проконтролирую	121	TS	
.	распылитель	121	TS	
.	беседуете	120	TS	
.	двуликий	120	TS	с заглавной 51% · Я не двуликий.
.	заприметил	120	TS	
.	конях	120	TS	
.	кружили	120	TS	
.	оцеплен	120	TS	
.	переулках	120	S	
.	подпорки	120	S	
.	протягиваю	120	S	
.	седого	120	S	с заглавной 53% · рядом: волоса 14, одного 10, пастыря 9
.	цепляетесь	120	TS	
.	доносились	119	TS	
.	махну	119	TS	
.	мотелях	119	S	
.	надменно	119	TS	
.	наладилась	119	S	
.	отсылаю	119	S	
.	покатилось	119	TS	
.	скромница	119	S	
.	смилуйтесь	119	TS	
.	сногсшибательный	119	S	
.	травоядные	119	TS	
.	мучились	118	S	
.	уменя	118	S	
