# ПОРЦИЯ ru-120 — 120 из 178. Слова 23801–24000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	ржешь	145	TS	
.	рулишь	145	S	
.	утехи	145	S	
.	хахаля	145	S	
.	четырнадцатого	145	TS	
.	шахтой	145	TS	
.	бесы	144	TS	
.	бёдер	144	TS	
.	газетку	144	TS	
.	обыскались	144	TS	
.	переманил	144	S	
.	портному	144	TS	
.	пошлёшь	144	TS	
.	присунуть	144	S	
.	произносим	144	S	
.	пронюхает	144	S	
.	слепит	144	TS	
.	спотыкается	144	TS	
.	тестировал	144	S	
.	блесток	143	S	
.	буферами	143	S	
.	заблуждаться	143	TS	
.	испорченное	143	TS	
.	кармой	143	S	с заглавной 44% · рядом: плохой 9, своей 8, моей 7
.	крабовый	143	S	
.	леденца	143	S	
.	люлей	143	S	
.	оборзел	143	TS	
.	переменить	143	S	
.	позорные	143	S	
.	ровен	143	S	
.	тепловое	143	S	
.	хоронишь	143	S	
.	чсьнйб	143	S	
.	возвыситься	142	S	
.	восхищении	142	TS	
.	всячины	142	TS	
.	выбываешь	142	S	
.	высокомерные	142	TS	
.	домишко	142	TS	
.	известил	142	TS	
.	крохой	142	TS	
.	лысину	142	TS	
.	оптимистка	142	TS	
.	отродья	142	S	
.	покорит	142	TS	
.	разболтает	142	TS	
.	развеет	142	TS	
.	словечком	142	TS	
.	уместна	142	S	
.	утесе	142	S	
.	финансировали	142	S	
.	чихал	142	TS	
.	веганом	141	TS	
.	выстрелах	141	S	
.	добили	141	TS	
.	завещать	141	TS	
.	замужних	141	TS	
.	импульсивная	141	TS	
.	кальсоны	141	TS	
.	клёвой	141	S	
.	мамо	141	S	с заглавной 71% · рядом: мамо 6, спасибо 4, ты 3
.	неуверенным	141	TS	
.	подослала	141	S	
.	поливай	141	TS	
.	походим	141	TS	
.	призови	141	S	
.	смущены	141	TS	
.	урезал	141	TS	
.	чаевыми	141	TS	
.	ше	141	S	с заглавной 54% · рядом: як 10, маш 10, стар 8
.	эмпатия	141	TS	
.	янй	141	S	рядом: йюм 82, вфюм 23, вфх 17
.	амулета	140	S	
.	волнуешь	140	S	
.	воровку	140	TS	
.	вываливать	140	S	
.	выложишь	140	TS	
.	гопник	140	S	с заглавной 38% · рядом: миссис 29, этот 11, мистер 10
.	нарядные	140	TS	
.	подумывали	140	S	
.	праведных	140	TS	
.	придавил	140	TS	
.	проживут	140	TS	
.	сгодятся	140	S	
.	сотрудничаете	140	TS	
.	съеденным	140	TS	
.	удостоверился	140	TS	
.	управляюсь	140	TS	
.	веганские	139	TS	
.	взывают	139	TS	
.	грилем	139	S	
.	замороженную	139	TS	
.	зарубили	139	TS	
.	лайка	139	TS	
.	обломится	139	TS	
.	обходим	139	S	
.	плеть	139	S	
.	предстанешь	139	S	
.	прощала	139	TS	
.	ревень	139	TS	
.	соленья	139	TS	
.	твердите	139	S	
.	укрывать	139	TS	
.	эклер	139	S	
.	аккуратные	138	TS	
.	безмятежность	138	TS	
.	брошку	138	S	
.	валяю	138	S	
.	вскорости	138	S	
.	вскрывал	138	TS	
.	вычеркните	138	TS	
.	вычитать	138	TS	
.	газонокосилка	138	TS	
.	затеваешь	138	TS	
.	конюха	138	S	
.	лодыжках	138	TS	
.	мидий	138	TS	
.	нацепила	138	S	
.	нощно	138	S	
.	откликнется	138	TS	
.	отчизны	138	S	
.	покормишь	138	S	
.	покувыркаться	138	S	
.	помошь	138	S	
.	практичным	138	TS	
.	развлеклись	138	TS	
.	ранима	138	TS	
.	репликаторы	138	S	
.	сноровка	138	TS	
.	сценка	138	S	
.	черномазых	138	S	
.	щелчка	138	TS	
.	вязания	137	TS	
.	глупить	137	S	
.	девчачье	137	S	
.	досадное	137	TS	
.	зверюшек	137	TS	
.	картофельных	137	TS	
.	кафель	137	TS	
.	лимузинов	137	S	
.	мужайтесь	137	TS	
.	опробуем	137	S	
.	осмотрительнее	137	TS	
.	подвезете	137	TS	
.	подкладка	137	S	
.	позаимствовали	137	TS	
.	предрассудками	137	TS	
.	проблемки	137	S	
.	проигнорирую	137	S	
.	просчет	137	S	
.	пустилась	137	TS	
.	сапфира	137	S	с заглавной 46% · рядом: два 17, три 7, помощью 6
.	хлынет	137	S	
.	беспокойные	136	TS	
.	валентинку	136	S	
.	выложусь	136	S	
.	голодаем	136	S	
.	дрэгом	136	S	
.	забавой	136	TS	
.	задерживайте	136	TS	
.	заметут	136	S	
.	заточила	136	TS	
.	испытаете	136	S	
.	латино	136	S	
