# ПОРЦИЯ ru-081 — 81 из 178. Слова 16001–16200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сплетницы	226	S	с заглавной 76% · рядом: блоге 16, нет 9, телефона 8
.	топот	226	TS	
.	ценитель	226	TS	
.	зацепилась	225	S	
.	извинялась	225	TS	
.	испачкала	225	TS	
.	кудрявый	225	TS	
.	отвезёте	225	TS	
.	стыдитесь	225	TS	
.	еси	224	TS	Вельми пригож еси.
.	наполнила	224	TS	
.	поведаю	224	S	
.	помутнение	224	TS	
.	раздобудем	224	S	
.	разумны	224	TS	
.	ракушек	224	TS	
.	расспрашивала	224	TS	
.	смешались	224	S	
.	сражусь	224	S	
.	толстушка	224	S	
.	отрастут	223	TS	
.	произносила	223	TS	
.	фотках	223	S	
.	антикварный	222	TS	
.	кодовые	222	S	
.	облить	222	S	
.	передвижениях	222	S	
.	плюют	222	S	
.	прибуду	222	TS	
.	солома	222	TS	
.	вдохновляешь	221	TS	
.	гладила	221	TS	
.	гоняешь	221	S	
.	догоняешь	221	TS	
.	напрягся	221	TS	
.	незнакомкой	221	TS	
.	обеденное	221	TS	
.	подвезет	221	S	
.	прикиде	221	TS	
.	прояснит	221	S	
.	сочиняешь	221	TS	
.	трахнули	221	S	
.	хворост	221	TS	
.	цеплялся	221	TS	
.	графин	220	TS	
.	отросли	220	TS	
.	сливовый	220	TS	
.	устрица	220	S	
.	вылила	219	TS	
.	закину	219	TS	
.	поцарапать	219	TS	
.	таскают	219	S	
.	террористка	219	S	
.	выдыхай	218	TS	
.	выну	218	S	
.	затаив	218	TS	
.	подчинится	218	TS	
.	полтергейст	218	S	
.	раздавим	218	TS	
.	разорен	218	S	
.	свекровью	218	TS	
.	трындец	218	TS	
.	уголовники	218	S	
.	хакнул	218	TS	
.	выберетесь	217	S	
.	кровоточат	217	TS	
.	курево	217	S	
.	поищешь	217	TS	
.	собачьем	217	S	
.	стриптизершей	217	S	
.	выздоровеешь	216	TS	
.	вьются	216	TS	
.	обучаю	216	TS	
.	отвлёк	216	TS	
.	угробила	216	S	
.	фобия	216	S	
.	чокнутую	216	S	
.	масляный	215	S	
.	накричать	215	S	
.	писают	215	TS	
.	самоуверенным	215	TS	
.	скрести	215	TS	
.	стреляться	215	S	
.	трудимся	215	TS	
.	устраним	215	TS	
.	вырубило	214	TS	
.	испугает	214	TS	
.	набита	214	TS	
.	невредима	214	TS	
.	схватиться	214	TS	
.	бюлх	213	S	с заглавной 77% · рядом: гю 26, оепед 16, дбслъ 7
.	вертушку	213	S	
.	покайся	213	TS	
.	попадя	213	S	
.	пылающий	213	TS	
.	сифилиса	213	S	
.	термиты	213	TS	
.	выдались	212	TS	
.	выноси	212	TS	
.	поправимо	212	TS	
.	прелестных	212	TS	
.	рассадник	212	TS	
.	реалистами	212	TS	
.	намордник	211	TS	
.	семпай	211	S	
.	трюфель	210	TS	
.	наполнили	209	TS	
.	отвернется	209	S	
.	подсобить	209	TS	
.	покраснели	209	TS	
.	простыня	209	TS	
.	странников	209	S	
.	убивающий	209	TS	
.	встряска	208	S	
.	разболтала	208	S	
.	расспросы	208	TS	
.	сущие	208	TS	
.	лихорадит	207	TS	
.	мушкетеры	207	S	
.	поряде	207	S	
.	прицепилась	207	TS	
.	блиц	206	S	с заглавной 42% · рядом: бисквитный 13, раунд 10, блиц 6
.	забываются	206	TS	
.	клевать	206	TS	
.	клюёт	206	TS	
.	матраса	206	TS	
.	мелок	206	TS	
.	неблагодарным	206	TS	
.	недоговариваешь	206	TS	
.	покури	206	TS	
.	сиська	206	S	
.	фолк	206	TS	с заглавной 61% · Том любит фолк?
.	шпага	206	TS	
.	аппетитный	205	S	
.	возненавидели	205	TS	
.	дари	205	TS	
.	жестянка	205	TS	
.	жилета	205	TS	
.	забеременею	205	TS	
.	освежит	205	TS	
.	смывается	205	TS	
.	сыре	205	TS	
.	фату	205	S	
.	афроамериканец	204	TS	
.	браслете	204	S	
.	букмекера	204	S	
.	газонокосилку	204	TS	
.	испугали	204	TS	
.	мима	204	S	с заглавной 60% · рядом: киригоэ 20, настоящая 14, эй 12
.	надрался	204	TS	
.	подарочки	204	TS	
.	разойдись	204	TS	
