# ПОРЦИЯ ru-164 — 164 из 178. Слова 32601–32800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	анонимки	105	S	
.	аспирантка	105	TS	
.	аутоиммунное	105	TS	
.	богатеют	105	TS	
.	ведусь	105	TS	
.	воображают	105	S	
.	выкручивать	105	TS	
.	вяжешь	105	TS	
.	головою	105	TS	
.	дружен	105	TS	
.	дьяк	105	S	
.	завидная	105	S	
.	изобретал	105	TS	
.	интендант	105	TS	
.	кандидатка	105	TS	
.	коммуняки	105	S	
.	личи	105	TS	
.	личку	105	TS	
.	муся	105	S	с заглавной 79% · рядом: муся 16, беся 7, сюгё 5
.	мутил	105	S	
.	неподвижен	105	TS	
.	неудачнику	105	TS	
.	обезврежена	105	TS	
.	обращаете	105	TS	
.	опаньки	105	S	
.	отважится	105	TS	
.	ошеломлён	105	TS	
.	пикапом	105	S	
.	поварами	105	S	
.	предприму	105	S	
.	прибежать	105	S	
.	прикрепим	105	S	
.	прогрессивно	105	TS	
.	пустошах	105	S	с заглавной 35% · рядом: экопарка 2, австралийских 2, понятие 2
.	разбрызгиватели	105	TS	
.	разложите	105	TS	
.	расставалась	105	TS	
.	рассчитались	105	TS	
.	рсьгмб	105	S	
.	самоконтролем	105	S	
.	сжимают	105	S	
.	сморщенный	105	S	
.	согнали	105	TS	
.	сори	105	TS	
.	спешку	105	TS	
.	столовый	105	S	
.	страховщик	105	S	
