# ПОРЦИЯ ru-015 — 15 из 178. Слова 2801–3000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	капельку	829	TS	
.	втянули	828	TS	
.	мишку	823	TS	
.	взаправду	812	TS	
.	облажаться	811	S	
.	входишь	808	TS	
.	прибью	796	TS	
.	подашь	795	TS	
.	заканчивайте	791	TS	
.	подозреваем	790	TS	
.	мигрень	789	TS	
.	айда	785	TS	с заглавной 45% · Айда с нами.
.	велю	782	TS	
.	носик	772	TS	
.	направь	766	TS	
.	рисковала	766	TS	
.	заедет	756	TS	
.	постарел	748	TS	
.	сдадимся	747	TS	
.	гнида	746	TS	
.	глупышка	741	TS	
.	притворяются	737	TS	
.	вышибу	733	TS	
.	отвлеку	726	TS	
.	свечку	726	TS	
.	тикают	720	TS	
.	возмутительно	718	TS	
.	упокой	715	TS	
.	ощущала	713	TS	
.	управляешь	711	TS	
.	поранился	702	TS	
.	имейл	697	TS	
.	совершаю	695	TS	
.	просматривал	655	TS	
.	позабыл	572	TS	
.	жалела	563	TS	
.	повзрослеть	1016	TS	
.	выведите	996	TS	
.	очнётся	922	TS	
.	притащили	920	TS	
.	изумительно	901	TS	
.	соберитесь	888	TS	
.	нуждаешься	882	TS	
.	душно	839	TS	
.	мерзавцы	836	TS	
.	расспросить	830	S	
.	вечеринкой	820	TS	
.	спорь	817	TS	
.	наденет	816	TS	
.	постучать	812	TS	
.	полагаешь	808	TS	
.	встанем	807	TS	
.	тяните	807	TS	
.	отрицаю	799	TS	
.	усерднее	799	TS	
.	кранты	796	TS	
.	мяу	793	TS	Кошка говорит "мяу".
.	вздумал	789	TS	
.	вытащишь	785	TS	
.	пошлем	785	TS	
.	благородие	780	TS	
.	огорчать	776	TS	
.	сводишь	773	TS	
.	новенького	770	TS	
.	горилла	768	TS	
.	действую	764	TS	
.	хули	756	TS	
.	купон	754	TS	
.	подкинуть	753	TS	
.	трахаются	746	S	
.	вобщем	745	S	
.	наденем	745	S	
.	перережу	744	TS	
.	раковине	743	TS	
.	тоу	725	S	рядом: да 59, йаи 21, ма 18
.	хорошенький	720	TS	
.	лягушку	714	TS	
.	наперёд	711	TS	
.	нарисую	699	TS	
.	подразумеваю	692	S	
.	обняла	675	TS	
.	глядеть	656	TS	
.	старуху	636	TS	
.	шпионка	634	TS	
.	уладили	619	TS	
.	десь	574	S	
.	уляжется	944	TS	
.	отправишь	930	TS	
.	свинка	930	TS	
.	сдашься	896	TS	
.	остановишься	888	TS	
.	добьешься	872	TS	
.	девчонкам	866	S	
.	проглотила	859	TS	
.	вещички	842	TS	
.	сменим	841	TS	
.	нянчиться	840	TS	
.	облом	823	TS	
.	тряпку	811	TS	
.	поступаем	806	TS	
.	заказывала	797	TS	
.	уф	794	TS	Уф, жарко здесь!
.	везучий	793	TS	
.	лжецом	793	TS	
.	удержит	788	TS	
.	рычит	783	TS	
.	садимся	783	TS	
.	окажешь	779	TS	
.	презираю	778	TS	
.	прыгну	775	TS	
.	стер	767	TS	
.	ненастоящий	756	TS	
.	позоришь	749	TS	
.	щедрое	742	TS	
.	амбаре	737	TS	
.	будите	737	TS	
.	впорядке	733	S	
.	потусоваться	714	TS	
.	пекло	713	TS	
.	соврали	703	TS	
.	захватите	694	TS	
.	засудить	686	TS	
.	симпатичным	681	TS	
.	чудной	673	TS	
.	пилу	625	TS	
.	топай	617	TS	
.	порезала	606	TS	
.	мотеля	982	TS	
.	отвезёт	976	TS	
.	мент	909	TS	
.	одолжишь	895	TS	
.	мороженное	872	TS	
.	клонишь	865	TS	
.	интересуетесь	858	TS	
.	приготовит	854	TS	
.	достаю	846	TS	
.	погубил	836	TS	
.	режь	827	TS	
.	сигарета	824	TS	
.	гомик	814	TS	
.	иголку	804	TS	
.	ночует	792	TS	
.	братва	790	S	
.	пьёте	787	TS	
.	сумеем	782	TS	
.	назначу	781	S	
.	парниша	779	S	
.	тренируюсь	777	TS	
.	тортом	775	TS	
.	парнишку	773	TS	
.	рамен	772	TS	
.	блевать	771	TS	
.	тошнило	771	TS	
.	пейджер	763	TS	
.	заведу	762	TS	
.	быстр	759	TS	
.	выполнишь	747	TS	
.	фара	733	TS	с заглавной 60% · Фара не работает.
.	помыл	727	TS	
.	пошевелиться	718	TS	
.	схвачено	717	TS	
.	антиквариат	715	TS	
.	выберешься	708	TS	
.	войдите	704	TS	
.	убрался	696	TS	
.	бабник	683	TS	
.	закрываешь	679	TS	
.	приложи	676	TS	
.	извиняешься	672	TS	
.	штучек	662	TS	
.	дантиста	656	TS	
.	приготовишь	655	TS	
.	олух	646	TS	
.	уплыть	645	TS	
.	вчерашняя	641	TS	
.	вставь	630	TS	
.	мыслишь	630	TS	
.	жалей	616	TS	
.	улетаю	959	TS	
.	мйб	884	S	рядом: уе 92, чбсь 74, еянбй 73
.	вырубился	882	TS	
.	уложу	870	TS	
.	пацаном	865	TS	
.	присмотришь	860	TS	
.	выкинь	837	TS	
.	рыжие	835	TS	
.	свалилась	835	TS	
.	расплачусь	830	TS	
.	трахается	829	S	
.	безразличен	801	TS	
.	олько	801	S	
.	убедит	799	TS	
.	сумеешь	798	TS	
.	поворачивай	795	TS	
.	введу	792	TS	
.	болеешь	788	TS	
.	значила	781	TS	
.	исправиться	772	TS	
.	дурацкого	763	TS	
.	заставляете	756	TS	
