# ПОРЦИЯ ru-034 — 34 из 178. Слова 6601–6800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сияющий	359	S	
.	аааа	357	TS	с заглавной 47% · рядом: вот 13, аааа 12, ты 11
.	дурачить	354	S	
.	изысканно	352	TS	
.	раздаю	350	TS	
.	потные	349	TS	
.	сапога	341	TS	
.	прикидываешься	340	TS	
.	сшил	329	TS	
.	вставила	328	TS	
.	доставите	328	TS	
.	камушек	328	TS	
.	орёшь	326	TS	
.	жадным	322	TS	
.	репетировала	319	TS	
.	тянула	317	TS	
.	приберусь	316	TS	
.	вешал	306	TS	
.	откинулся	306	TS	
.	откройся	290	TS	
.	сошелся	290	S	
.	коровка	260	TS	
.	доверилась	648	TS	
.	видок	621	TS	
.	оглох	575	TS	
.	отнесем	569	S	
.	рассердится	552	TS	
.	заткнешься	548	S	
.	сверчок	547	TS	с заглавной 35% · Это не сверчок.
.	тащишь	546	TS	
.	бессердечный	539	TS	
.	грызть	538	TS	
.	копай	529	TS	
.	собираете	524	TS	
.	раскопать	523	S	
.	повнимательнее	521	TS	
.	поторопился	521	TS	
.	посадит	515	TS	
.	миска	514	TS	
.	пацану	514	S	
.	нутро	513	TS	
.	вчерашнюю	511	TS	
.	забывала	510	TS	
.	напьюсь	506	TS	
.	завелись	505	TS	
.	кончатся	502	TS	
.	бедолага	501	TS	
.	догадайся	500	TS	
.	прострелю	499	S	
.	баш	498	S	с заглавной 60% · рядом: ты 15, ховард 9, говард 9
.	отмывать	497	TS	
.	принесём	496	TS	
.	стажёр	495	TS	
.	мерзким	494	TS	
.	пропадала	494	TS	
.	лишусь	492	S	
.	потрясный	492	S	
.	ускользнул	492	TS	
.	жалеете	491	TS	
.	прет	491	S	
.	медсёстры	489	TS	
.	каприз	487	TS	
.	продержимся	487	TS	
.	дойдём	484	TS	
.	портите	482	TS	
.	очаровательные	481	TS	
.	гадостей	480	TS	
.	славное	480	TS	
.	спалили	479	TS	
.	вфнм	478	S	
.	твердишь	477	TS	
.	требуешь	477	TS	
.	закричать	475	TS	
.	писает	472	TS	
.	версту	471	TS	
.	денешься	464	TS	
.	обезумел	463	TS	
.	отстанут	462	TS	
.	соображаю	462	TS	
.	всадил	461	TS	
.	обрадует	461	TS	
.	надейтесь	460	TS	
.	безделушки	459	TS	
.	очаровательны	458	TS	
.	объедение	457	TS	
.	сует	457	TS	
.	садилась	456	TS	
.	служанку	455	TS	
.	задержишься	453	TS	
.	разрулить	453	TS	
.	поганая	451	TS	
.	взорвутся	450	TS	
.	гнездышко	449	TS	
.	разорвут	449	S	
.	предо	448	TS	
.	стринги	446	TS	
.	шиллинг	446	S	
.	покорми	445	TS	
.	глюки	444	TS	
.	охотница	444	TS	
.	храбрец	444	TS	
.	конем	443	TS	
.	приноси	443	TS	
.	отступлю	442	TS	
.	слать	442	TS	
.	кукурузные	441	TS	
.	выступаете	440	TS	
.	свининой	440	TS	
.	ссоритесь	440	TS	
.	перенеси	439	TS	
.	включишь	435	TS	
.	стреляете	435	TS	
.	фрисби	434	TS	
.	опущу	433	TS	
.	сожрет	432	S	
.	заразно	431	TS	
.	печенек	431	TS	
.	завёлся	430	TS	
.	торчим	430	TS	
.	досада	429	TS	
.	обижена	429	TS	
.	веселился	427	TS	
.	отелю	427	TS	
.	полезла	427	TS	
.	коктейлем	425	S	
.	блондиночка	424	S	
.	непредсказуем	424	TS	
.	обманщица	423	TS	
.	постельный	422	TS	
.	рюмки	422	TS	
.	управляете	422	TS	
.	жадная	419	TS	
.	замолвить	418	TS	
.	поджимает	418	TS	
.	вкусненькое	416	TS	
.	войдёшь	415	TS	
.	испортится	415	TS	
.	алейкум	413	S	
.	запретная	413	TS	
.	поиздеваться	410	TS	
.	опозорила	409	TS	
.	копыт	408	TS	
.	пентхаусе	406	S	
.	говядиной	405	TS	
.	заткнёшься	404	TS	
.	обняться	404	TS	
.	паническая	403	TS	
.	забавляет	402	TS	
.	нарушаем	401	TS	
.	новобранец	401	TS	
.	обезьянку	401	TS	
