# ПОРЦИЯ ru-123 — 123 из 178. Слова 24401–24600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	обоюдное	107	TS	
.	распорядку	107	TS	
.	свистки	107	S	
.	смазливая	107	S	
.	улавливаете	107	TS	
.	блокирую	106	S	
.	брючный	106	TS	
.	дождливые	106	TS	
.	ипохондрик	106	S	
.	камелия	106	S	с заглавной 77% · рядом: госпожа 6, отель 5, класс 4
.	крысиную	106	S	
.	нажмет	106	S	
.	полюбуемся	106	TS	
.	посоветовалась	106	TS	
.	превратись	106	TS	
.	приговариваетесь	106	S	
.	приставайте	106	TS	
.	флюгер	106	TS	
.	загород	105	S	
.	закусывать	105	TS	
.	оповестил	105	TS	
.	отстоем	105	S	
.	пришлёте	105	TS	
.	размазали	105	S	
.	ремонтников	105	S	
.	шахид	105	S	с заглавной 67% · рядом: мухаммад 11, хан 11, али 10
.	вихре	104	TS	
.	избаловал	104	TS	
.	купонами	104	S	
.	ментом	104	S	
.	покемоном	104	S	
.	постеров	104	S	
.	потруднее	104	TS	
.	ребрами	104	S	
.	укромный	104	TS	
.	укушен	104	TS	
.	чемоданчиком	104	TS	
.	шалавой	104	S	
.	активируем	103	S	
.	замочи	103	TS	
.	заразны	103	TS	
.	коммуникаторы	103	S	
.	накрутил	103	TS	
.	напоминайте	103	TS	
.	отравленная	103	TS	
.	рассмешила	103	TS	
.	дерьмовым	281	S	
.	вонзил	276	TS	
.	прикинулся	271	TS	
.	воздержусь	269	TS	
.	душили	262	TS	
.	тюряги	253	S	
.	доела	252	TS	
.	оскорблен	251	S	
.	переночуешь	249	TS	
.	кий	247	S	рядом: бильярдный 27, мой 17, этот 11
.	лопатку	244	TS	
.	загубить	241	TS	
.	перезвонят	240	TS	
.	дамочкой	238	S	
.	библией	237	TS	с заглавной 80% · Я не вижу никакой связи с Библией.
.	старике	237	TS	
.	допросом	236	S	
.	травмирована	235	TS	
.	полуночный	234	S	
.	громом	233	TS	
.	исполняем	230	TS	
.	колыбельная	230	TS	
.	наклониться	230	TS	
.	погорячилась	229	S	
.	убойном	229	S	
.	вывезем	228	S	
.	вывернуть	227	TS	
.	усек	225	S	
.	гудят	224	TS	
.	перехвачу	223	TS	
.	подсматривать	223	TS	
.	отменяй	222	TS	
.	снэп	222	S	
.	правка	220	TS	с заглавной 45% · Ваша правка была отменена.
.	разослала	220	S	
.	судмедэкспертов	220	S	
.	гаси	219	TS	
.	мушкетеров	219	S	
.	сфинкс	219	TS	с заглавной 47% · Сфинкс взвыл от ярости.
.	высадите	218	TS	
.	ошибочны	218	TS	
.	подступиться	218	TS	
.	снадобья	218	S	
.	жа	217	S	рядом: жа 64, г 34, мне 22
.	изгоев	217	S	
.	ковать	216	TS	
.	отзовитесь	215	S	
.	разведемся	215	TS	
.	хладнокровным	215	TS	
.	хрустит	215	TS	
.	проезжаем	214	TS	
.	худым	214	TS	
.	девонька	213	S	
.	папкой	213	S	
.	топи	213	TS	
.	чирлидеров	213	TS	
.	мячиком	212	TS	
.	безобидным	211	TS	
.	невидимости	211	S	
.	кромешной	210	TS	
.	предъявлю	210	S	
.	чечетку	210	S	
.	заикается	209	TS	
.	запроси	209	S	
.	затевают	209	S	
.	спутницу	209	TS	
.	шайке	209	S	
.	пустотой	208	S	
.	распускай	208	TS	
.	выдуманный	207	TS	
.	ребрышек	207	S	
.	психичка	206	S	
.	навредите	205	TS	
.	провиант	205	TS	
.	небезразличны	204	TS	
.	шатл	204	S	
.	котяра	203	TS	
.	красавчиков	202	S	
.	кудряшка	202	S	с заглавной 63% · рядом: сью 11, кью 9, ты 7
.	мутишь	202	S	
.	отравляют	202	TS	
.	заправляю	201	TS	
.	фрикадельками	201	S	
.	ээээ	201	S	
.	вкуснейший	200	TS	
.	запереться	200	S	
.	тревожусь	200	TS	
.	уделала	200	S	
.	утомили	200	TS	
.	поднимете	199	TS	
.	походила	199	TS	
.	упадете	199	S	
.	автостраду	198	S	
.	видеоигру	198	TS	
.	довез	198	S	
.	изъянов	198	TS	
.	патоген	198	TS	
.	помоему	198	S	
.	презираете	198	TS	
.	вырежут	197	S	
.	отмазку	197	S	
.	флорист	197	TS	
.	блокноты	196	TS	
.	взломаю	196	S	
.	замочим	196	S	
.	менструация	196	TS	
.	воруете	195	TS	
.	гнусно	195	TS	
.	подработать	195	TS	
.	признавайтесь	195	TS	
.	романтичнее	195	TS	
.	желанная	194	TS	
.	надавать	194	TS	
.	отцовских	194	TS	
.	подыскивать	194	TS	
.	компашка	193	TS	
.	недоразумением	193	TS	
.	отчаянном	193	TS	
.	позаимствую	193	TS	
.	стойкая	193	TS	
.	удивляете	193	TS	
.	шлепнуть	193	S	
.	вожатый	192	TS	
.	метафорически	192	S	
.	мешочки	192	S	
.	мыслил	192	TS	
.	оповестите	192	S	
.	прабабушки	192	TS	
.	прокололся	192	TS	
.	худышка	192	S	
.	дурость	191	TS	
.	затих	191	TS	
.	настроился	191	TS	
.	партнершу	191	S	
.	перефразировать	191	TS	
.	вскрытию	190	S	
.	отплытия	190	S	
.	разводил	190	TS	
.	счетовод	190	TS	
.	червонец	190	TS	
.	декоратор	189	TS	
.	заживём	189	TS	
.	капиталист	189	TS	
.	бамбино	188	S	с заглавной 47% · рядом: чао 24, мой 7, проклятие 7
.	пересмотрю	188	S	
.	подъезжаю	188	TS	
.	прогорел	188	TS	
.	семейкой	188	S	
.	сердятся	188	TS	
.	худенькая	188	TS	
.	владыку	187	S	с заглавной 71% · рядом: демонов 33, света 29, нашего 11
.	задирает	187	TS	
.	запрашивали	187	TS	
.	наебал	187	S	
