# ПОРЦИЯ ru-014 — 14 из 178. Слова 2601–2800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	кладите	831	TS	
.	фоток	821	TS	
.	невыносима	798	TS	
.	неудачница	796	TS	
.	католик	793	TS	
.	столкнул	788	TS	
.	дождешься	781	S	
.	дойдем	764	S	
.	торчу	722	TS	
.	кроха	717	TS	с заглавной 41% · Кого я вижу, точно ли это та кроха, которую я помню, Том?
.	выезжаю	714	TS	
.	подслушал	703	TS	
.	сдохнет	697	TS	
.	оделась	687	TS	
.	дерись	629	TS	
.	пожалею	986	TS	
.	проведёшь	979	TS	
.	фокусов	972	TS	
.	разберешься	956	S	
.	очаровательно	955	TS	
.	малец	937	TS	
.	переношу	936	TS	
.	сиделка	925	TS	
.	кинула	920	TS	
.	тронь	914	TS	
.	зайдёшь	898	TS	
.	оглянись	880	TS	
.	одолжи	879	TS	
.	перестанете	876	TS	
.	напролёт	865	TS	
.	выбрось	863	TS	
.	убт	861	S	рядом: нб 137, иб 94, ехчбсйуфю 41
.	гудок	855	TS	
.	хватку	851	TS	
.	наглый	842	TS	
.	освобожусь	841	TS	
.	лопнет	833	TS	
.	подружками	832	TS	
.	проклятого	832	TS	
.	прокатит	830	TS	
.	мечтай	828	TS	
.	идиоткой	827	TS	
.	познакомишься	809	TS	
.	пригнись	800	TS	
.	вломиться	794	S	
.	передадите	793	TS	
.	значил	783	TS	
.	тупого	774	TS	
