# ПОРЦИЯ ru-071 — 71 из 178. Слова 14001–14200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	поцелуйчик	240	S	
.	свинг	240	TS	
.	съедобное	240	TS	
.	тики	240	TS	с заглавной 51% · Она чёрная и её зовут Тики.
.	шпаги	240	TS	
.	пописал	239	TS	
.	потревожить	239	TS	
.	психуешь	239	S	
.	бесстыжая	238	TS	
.	морковный	238	TS	
.	похоронит	238	S	
.	притворяйтесь	238	TS	
.	ворону	237	TS	
.	коврике	237	TS	
.	неприличное	237	TS	
.	останавливаешься	237	TS	
.	симулировать	237	TS	
.	сколотил	237	TS	
.	жмёт	236	TS	
.	лошадиная	236	TS	
.	побудете	236	TS	
.	пошлые	236	TS	
.	рае	236	S	с заглавной 41% · рядом: розовом 31, ми 9, нет 6
.	фазеры	236	S	
.	грёбаном	235	S	
.	изверг	235	TS	
.	мамонт	235	TS	
.	мордашку	235	S	
.	обманщики	235	TS	
.	останавливай	235	TS	
.	подберите	235	TS	
.	разобьём	235	TS	
.	мюсли	234	TS	
.	надоедливая	234	TS	
.	отбросим	233	TS	
.	мяснику	232	S	
.	надавили	232	TS	
.	нарисуешь	232	TS	
.	отобедать	232	TS	
.	стюардессой	232	TS	
.	учительскую	232	TS	
.	человечески	232	S	
.	динго	231	TS	с заглавной 48% · Лайла боялась собак Динго.
.	засов	231	TS	
.	киш	231	TS	Мы едим киш.
.	отомстили	231	TS	
.	переоденьтесь	231	TS	
.	резала	231	TS	
.	сотку	231	TS	
.	браслетом	230	S	
.	гоняешься	230	S	
.	напрашиваешься	230	TS	
.	отымел	230	S	
.	треснула	230	TS	
.	форы	230	S	
.	извращенный	229	TS	
.	отшить	229	S	
.	солнц	229	TS	
.	соучастницей	229	TS	
.	стервятников	229	S	
.	столбе	229	TS	
.	бездарь	228	TS	
.	будильника	228	TS	
.	вертушки	228	TS	
.	плыла	228	TS	
.	подержанный	228	TS	
.	накалилась	227	TS	
.	пио	227	S	с заглавной 52% · рядом: падре 22, отец 16, осо 12
.	поторапливайтесь	227	TS	
.	шайкой	227	S	
.	булавка	226	TS	
.	любопытной	226	TS	
.	машешь	226	S	
.	мохнатый	226	TS	
.	обнимет	226	TS	
.	понты	226	TS	
.	провалишься	226	TS	
.	черничный	226	TS	
.	вытянула	225	TS	
.	напряжённо	225	TS	
.	отмазки	225	TS	
.	попке	225	TS	
.	уравновесить	225	S	
.	вахте	224	TS	
.	приглядеться	224	TS	
.	смеёмся	224	TS	
.	сомненья	224	TS	
.	стёрты	224	TS	
.	горазд	223	TS	
.	зинди	223	S	
.	перенастроить	223	TS	
.	псалом	223	S	
.	обедаете	222	TS	
.	охотничья	222	TS	
.	подрезали	222	TS	
.	слал	222	S	
.	фруктового	222	TS	
.	хвастать	222	S	
.	цепляйся	221	TS	
.	застенчивым	220	TS	
.	звездочку	220	TS	
.	ключицу	220	TS	
.	крестиком	220	TS	
.	отклонились	220	TS	
.	подсыпали	220	TS	
.	беззащитным	219	TS	
.	болтайте	219	TS	
.	шикарного	219	S	
.	жал	218	TS	Я жал на тормоз.
.	извозчик	218	TS	
.	кошачью	218	TS	
.	прокрасться	218	TS	
.	ракушка	218	TS	
.	чизбургеры	218	TS	
.	баньку	217	TS	
.	гармошке	217	TS	
.	заглядывай	217	TS	
.	листик	217	TS	
.	лоботомию	217	TS	
.	наполним	217	S	
.	невидимого	217	S	
.	подозрителен	217	TS	
.	купать	216	TS	
.	обезьяне	216	TS	
.	огорчило	216	TS	
.	капле	215	TS	
.	проживаю	215	TS	
.	затмит	214	S	
.	лазаньи	214	S	
.	любопытны	214	TS	
.	пихать	214	TS	
.	унывать	214	TS	
.	бисквита	213	S	
.	накормите	213	TS	
.	ночку	213	S	
.	пасут	213	S	
.	рубины	213	TS	
.	ступать	213	TS	
.	удочка	213	TS	
.	антиквариатом	212	S	
.	веский	212	TS	
.	подвези	212	TS	
.	расстроиться	212	TS	
.	фалафель	212	TS	
.	взбитых	211	TS	
.	дешёвке	211	TS	
.	доносчик	211	S	
.	избавим	211	S	
.	кличут	211	S	
.	подружитесь	211	TS	
.	сведут	211	TS	
.	упакованы	211	TS	
.	фикция	211	TS	
.	допустите	210	TS	
.	жатвы	210	TS	
.	отключай	210	TS	
.	фройлен	210	S	
.	блефовал	209	TS	
.	качки	209	TS	
.	ломаного	209	TS	
.	накрылось	209	TS	
.	вмятины	208	TS	
.	кубинцы	208	TS	
.	пикколо	208	S	с заглавной 69% · рядом: брайан 13, мистер 6, лио 6
.	ступня	208	TS	
.	тоннелях	208	TS	
.	быстры	207	TS	
.	дикаря	207	TS	
.	кончим	206	TS	
.	ночевки	206	S	
.	обетованную	206	TS	
.	отмщение	206	S	
.	расселись	206	TS	
.	жаждем	205	TS	
.	порнуха	205	S	
.	беседую	204	TS	
.	воображаемой	204	TS	
.	детку	204	S	
.	дурдоме	204	TS	
.	креветку	204	TS	
.	хвастовство	204	TS	
.	шкет	204	S	
.	кес	203	S	с заглавной 68% · рядом: амра 8, ти 7, ке 6
.	кушаешь	203	S	
.	псам	203	TS	
.	разденусь	203	S	
.	угробили	203	S	
.	ядов	203	S	
.	заботах	202	TS	
.	исцели	202	TS	
.	определи	202	TS	
.	соврешь	202	S	
.	яка	202	TS	Людк, а Людк, глянь-к, яка сучка крашена!
.	канистра	201	TS	
.	исчезните	200	TS	
.	помойте	200	TS	
.	просился	200	TS	
.	смертными	200	TS	
.	сора	200	TS	с заглавной 72% · Не надо выносить сора из избы.
.	беззащитной	199	TS	
