# ПОРЦИЯ ru-108 — 108 из 178. Слова 21401–21600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	мальчонку	145	S	
.	мрачновато	145	S	
.	напугалась	145	TS	
.	наркоши	145	S	
.	неотложки	145	S	
.	облизал	145	TS	
.	сноровку	145	TS	
.	угасла	145	TS	
.	упакуем	145	S	
.	учуяли	145	S	
.	бостонском	144	TS	с заглавной 77% · Том победил в Бостонском марафоне.
.	копаются	144	TS	
.	метафорой	144	TS	
.	неопределенно	144	TS	
.	оплаченный	144	S	
.	снеки	144	S	
.	технари	144	S	
.	трахайся	144	S	
.	заступилась	143	S	
.	капельницей	143	TS	
.	красноречив	143	TS	
.	лпояы	143	S	
.	пластилин	143	TS	
.	прискакал	143	TS	
.	раздвигать	143	TS	
.	впускает	142	TS	
.	гладиатора	142	S	
.	неверном	142	TS	
.	самоуверенности	142	TS	
.	хотябы	142	S	
.	добудьте	141	S	
.	запаска	141	TS	
.	ляля	141	S	с заглавной 76% · рядом: ляля 8, ты 5, моя 4
.	объяснительную	141	TS	
.	подъедешь	141	TS	
.	пропитаны	141	TS	
.	сломаешься	141	S	
.	смертоносной	141	S	
.	бьём	140	TS	
.	выдаем	140	S	
.	заскучала	140	TS	
.	напарницы	140	TS	
.	почке	140	S	
.	разжиться	140	TS	
.	выдвину	139	TS	
.	джентельмена	139	S	
.	закругляемся	139	TS	
.	запороли	139	TS	
.	обвёл	139	TS	
.	обеспечишь	139	S	
.	ободрал	139	TS	
.	преступнике	139	TS	
.	реальностей	139	S	
.	слопать	139	S	
.	сосчитай	139	TS	
.	айтишник	138	S	
.	бандах	138	S	
.	блату	138	TS	
.	зарыты	138	TS	
.	исчезновений	138	S	
.	кадрить	138	S	
.	конфисковала	138	TS	
.	накладную	138	TS	
.	перевезу	138	S	
.	подвезёт	138	TS	
.	сутенёром	138	S	
.	темнокожего	138	TS	
.	адреналином	137	S	
.	беззащитную	137	S	
.	буйных	137	S	
.	дистрикт	137	S	с заглавной 79% · рядом: линия 16, гарден 12, мишен 11
.	дядюшкой	137	TS	
.	закопан	137	S	
.	запираем	137	TS	
.	импульсные	137	S	
.	качался	137	TS	
.	краденая	137	TS	
.	нездоровы	137	S	
.	неприступная	137	TS	
.	озарит	137	S	
.	прекраснейшая	137	TS	
.	пробудит	137	S	
.	сатин	137	S	с заглавной 74% · рядом: герцогиня 21, мадмуазель 19, мисс 6
.	сглазил	137	TS	
.	хин	137	S	с заглавной 75% · рядом: си 39, лон 36, лона 9
.	чоризо	137	S	
.	аплодирую	136	TS	
.	бесстрашные	136	TS	
.	докатилась	136	TS	
.	клевера	136	TS	с заглавной 35% · Корова объелась клевера.
.	кубинская	136	TS	
.	кузницу	136	TS	
.	нервируешь	136	S	
.	осядет	136	TS	
.	порнозвезда	136	TS	
.	приказаний	136	TS	
.	раздражающе	136	S	
.	рисе	136	TS	
.	стаканчиком	136	TS	
.	таскается	136	S	
.	угнанный	136	TS	
.	целуйте	136	S	
