# ПОРЦИЯ ru-131 — 131 из 178. Слова 26001–26200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	отрасти	192	TS	
.	охуенная	192	S	
.	подействовали	192	TS	
.	эмо	192	TS	Эмо красят губы чёрным.
.	гущу	191	TS	
.	дымок	191	TS	
.	произнесет	191	S	
.	одумайся	190	TS	
.	предсказываю	190	S	
.	сообщницей	190	TS	
.	сочти	190	TS	
.	лажать	189	S	
.	тика	189	TS	с заглавной 51% · У него было что-то вроде тика.
.	брюнетки	188	TS	
.	напевал	188	TS	
.	полагаешься	188	TS	
.	путался	188	TS	
.	расплатится	188	S	
.	сгинет	188	TS	
.	сентиментально	188	S	
.	вычеркнула	187	TS	
.	облила	187	TS	
.	фанеру	187	TS	
.	выжидать	186	TS	
.	глушит	186	S	
.	задротов	186	S	
.	кирпичами	186	TS	
.	чудесами	186	TS	
.	еврейкой	185	S	
.	загорелый	185	TS	
.	наниты	185	S	
.	отодрать	185	TS	
.	припомните	185	TS	
.	простыла	185	TS	
.	говяжьи	184	S	
.	перенесёт	184	TS	
.	перхоть	184	TS	
.	выпустилась	183	TS	
.	маль	183	S	с заглавной 51% · рядом: сун 38, нё 29, дю 26
.	нарядный	183	TS	
.	обойма	183	TS	
.	упакован	183	TS	
.	болтая	182	TS	
.	глисты	182	TS	
.	завоеватель	182	TS	с заглавной 36% · Убей миллионы – и ты завоеватель.
