# ПОРЦИЯ ru-041 — 41 из 178. Слова 8001–8200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	правша	360	TS	
.	драматизировать	359	TS	
.	сфотографируемся	359	TS	
.	кебаб	358	TS	
.	кажи	357	S	
.	оттянуться	357	S	
.	шкатулке	357	TS	
.	панду	356	TS	
.	подыхать	356	TS	
.	охраняйте	354	TS	
.	проткнул	354	S	
.	приезжаете	353	TS	
.	процитировать	353	TS	
.	бизон	352	TS	с заглавной 50% · У нас есть бизон.
.	буйный	352	TS	
.	тостов	352	TS	
.	готовкой	351	TS	
.	изжога	351	TS	
.	отрежут	351	S	
.	напьемся	350	S	
.	побеждаю	350	TS	
.	пятнышко	349	TS	
.	некрасивая	348	TS	
.	мерзавка	346	TS	
.	усталым	346	TS	
.	обойдем	345	S	
.	подловить	345	TS	
.	пожалеют	345	TS	
.	возбуждают	344	TS	
.	разорвёт	344	S	
.	ласка	342	TS	
.	отбеливатель	341	TS	
.	стишок	341	TS	
.	новеньким	340	TS	
.	педиком	340	S	
.	поведай	339	TS	
.	потолковать	339	TS	
.	внучек	338	TS	
.	опрашивать	338	S	
.	передоза	338	TS	
.	приложите	337	TS	
.	сочтите	337	TS	
.	туже	337	S	
.	английски	336	TS	
.	повзрослеешь	333	TS	
.	выбросьте	332	TS	
.	кардио	331	S	
.	отдаёте	328	TS	
.	фраер	328	TS	
.	позаботитесь	327	TS	
.	хреном	327	S	
.	часик	326	TS	
.	брачной	325	S	
.	печенька	325	TS	
.	вколол	323	S	
.	решусь	322	TS	
.	психанула	321	S	
.	ртов	321	TS	
.	сбегут	321	S	
.	заполним	319	S	
.	отведёт	319	TS	
.	окончится	317	TS	
.	обдумаем	316	TS	
.	зависнуть	315	S	
.	невообразимо	315	TS	
.	поискала	315	TS	
.	съедение	315	TS	
.	полено	313	TS	
.	принце	312	S	
.	бумажками	311	TS	
.	вылечила	309	TS	
.	горячись	309	TS	
.	морочь	308	TS	
.	обдумываю	308	TS	
.	подойдете	305	TS	
.	угождать	305	TS	
.	пробежимся	303	TS	
.	клиентке	302	S	
.	невиновной	299	TS	
.	выкинем	297	TS	
.	осанка	290	TS	
.	проглотит	290	S	
.	проницательный	290	TS	
.	самаритянина	288	S	с заглавной 73% · рядом: доброго 91, объятия 10, остановить 8
.	догадаются	285	S	
.	счастливей	284	TS	
.	сдружились	283	S	
.	взбодрись	281	TS	
.	самоубийцы	281	S	
.	отрепетировать	280	S	
.	шипение	280	TS	
.	налажал	273	TS	
.	лейкемия	272	TS	
.	ослепнуть	269	TS	
.	смыла	265	TS	
.	разыскивая	264	TS	
.	любимчиков	263	TS	
.	сердита	261	TS	
.	вкусненького	255	TS	
.	отблагодарю	255	S	
.	одетой	252	TS	
.	чумовой	252	S	
.	подарочную	250	TS	
.	подлиннее	243	TS	
.	шланги	232	S	
.	тым	213	S	рядом: йукымым 77, амхяыпым 16, аутым 15
.	сблизилась	201	TS	
.	пучком	548	TS	
.	гориллы	524	TS	
.	признавайся	524	TS	
.	злоба	522	TS	
.	трагично	502	TS	
.	картофельный	500	TS	
.	сонный	484	TS	
.	прелестные	479	TS	
.	пробежаться	471	TS	
.	торопилась	469	TS	
.	бедняги	468	TS	
.	няньки	462	S	
.	парнишки	462	S	
.	поправляйся	457	TS	
.	сдавай	457	TS	
.	мессир	455	S	
.	тощая	454	TS	
.	клеить	448	TS	
.	знамениты	447	TS	
.	веселишься	445	TS	
.	упечь	444	TS	
.	застрелишь	442	S	
.	попки	442	S	
.	полезли	441	TS	
.	чесать	441	TS	
.	окажу	438	TS	
.	обрадуются	437	TS	
.	срочность	435	TS	
.	спустим	433	S	
.	бродили	432	TS	
.	коварная	431	TS	
.	справедлив	431	TS	
.	увезут	430	TS	
.	чуваку	430	S	
.	волосатые	428	TS	
.	закусками	427	S	
.	тужиться	426	S	
.	крепыш	424	S	
.	сматываться	423	TS	
.	тесен	423	TS	
.	смелей	422	TS	
.	поедите	420	TS	
.	пузырек	420	S	
.	тусовался	420	TS	
.	перепробовал	419	TS	
.	миленькие	418	TS	
.	клюют	416	TS	
.	подрезать	412	TS	
.	переодевайся	410	TS	
.	проклятом	410	TS	
.	трясется	410	S	
.	выговорить	409	TS	
.	добудь	409	TS	
