# ПОРЦИЯ ru-147 — 147 из 178. Слова 29201–29400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	безоружны	153	S	
.	выдвигаюсь	153	S	
.	зверёк	153	TS	
.	картеле	153	S	
.	когтя	153	TS	с заглавной 61% · У него длинный хвост, а на каждой лапе — по четыре когтя.
.	кэсйе	153	S	
.	лимузины	153	S	
.	мстительная	153	S	
.	отмазал	153	S	
.	отрываемся	153	S	
.	отстойник	153	S	
.	пластиковом	153	S	
.	предохраняться	153	S	
.	ругайте	153	TS	
.	стиральный	153	TS	
.	сфабриковано	153	TS	
.	фиеста	153	S	с заглавной 49% · рядом: форд 16, ла 4, террасе 3
.	блёстками	152	S	
.	заведовать	152	S	
.	кролику	152	TS	
.	лисичка	152	TS	
.	москитов	152	TS	
.	нелепа	152	TS	
.	никчёмная	152	TS	
.	отъявленный	152	TS	
.	пе	152	S	с заглавной 39% · рядом: пе 12, синьор 6, русский 6
.	принижать	152	TS	
.	проебался	152	S	
.	скрутил	152	S	
.	слабенький	152	TS	
.	тормозил	152	TS	
.	алхимию	151	TS	
.	бриллиантовый	151	TS	
.	гнусного	151	TS	
.	дьявольским	151	TS	
.	исполняйте	151	S	
.	кидаешься	151	TS	
.	ладошки	151	TS	
.	неопознанные	151	S	
.	обследуем	151	S	
.	отстанем	151	TS	
.	птичках	151	TS	
.	эрол	151	S	с заглавной 66% · рядом: эгемен 14, биркан 9, ты 8
.	барыги	150	S	
.	бесстрашной	150	S	
.	выдохлась	150	TS	
.	дёргай	150	TS	
.	иэлейт	150	S	
.	клоуну	150	S	
.	куриным	150	TS	
.	ласси	150	S	с заглавной 65% · рядом: ты 8, манговое 5, ладно 4
.	позорная	150	TS	
.	польку	150	TS	
.	превращаем	150	S	
.	слепоту	150	TS	
.	созвала	150	S	
.	талантах	150	TS	
.	браконьер	149	TS	
.	возилась	149	TS	
.	засудим	149	S	
.	кокосов	149	TS	
.	ленивой	149	TS	
.	перевозите	149	S	
.	племяш	149	S	
.	потрепала	149	TS	
.	предпочтёшь	149	TS	
.	шифровка	149	S	
.	встряхнись	148	S	
.	выкарабкался	148	TS	
.	выключено	148	TS	
.	высматривать	148	S	
.	вычеркну	148	TS	
.	зарабатывай	148	S	
.	намекну	148	S	
.	обидитесь	148	TS	
.	примеряла	148	S	
.	разрушители	148	S	
.	тираннозавр	148	S	
.	вдохновляющий	147	S	
.	вселилась	147	S	
.	вышибет	147	S	
.	гнилую	147	TS	
.	игрек	147	TS	с заглавной 40% · Чему равен икс, когда игрек равен шестидесяти?
.	квантовое	147	S	
.	наследницу	147	S	
.	окровавленную	147	S	
.	стеклянном	147	S	
.	убий	147	TS	
.	фикус	147	TS	
.	бессердечной	146	TS	
.	введёт	146	TS	
.	выбьют	146	S	
.	гауптвахту	146	S	
.	надёжен	146	TS	
.	наказываете	146	TS	
.	неровный	146	TS	
.	ноши	146	TS	
.	продохнуть	146	S	
.	стрёмные	146	TS	
.	ступили	146	S	
.	уютную	146	S	
.	чужда	146	TS	
.	шелковая	146	S	
.	экстрасенсом	146	S	
.	благодарными	145	TS	
.	бритье	145	S	
.	мусульманина	145	TS	
.	неограниченные	145	TS	
.	ньокки	145	S	
.	оболтус	145	TS	
.	обрезан	145	S	
.	подберёт	145	TS	
.	прьфе	145	S	
.	разубедить	145	TS	
.	хлорид	145	TS	
.	шлюзе	145	S	
.	аркан	144	TS	с заглавной 43% · рядом: двойной 14, старший 8, великий 7
.	африканское	144	TS	
.	бронировали	144	S	
.	жертвовала	144	S	
.	злодейство	144	S	
.	извинением	144	TS	
.	коктейле	144	S	
.	надеждах	144	TS	
.	неискренне	144	TS	
.	перевоплощение	144	TS	
.	передозировку	144	S	
.	подвезёшь	144	TS	
.	упеку	144	S	
.	хард	144	S	с заглавной 66% · рядом: рок 39, блокс 14, ньюс 11
.	двинули	143	S	
.	допросную	143	S	
.	зависишь	143	TS	
.	казним	143	S	
.	конфискуем	143	TS	
.	косых	143	S	
.	неон	143	TS	с заглавной 45% · Неон - благородный газ.
.	нянчится	143	S	
.	отсасывает	143	S	
.	плаваете	143	TS	
.	подите	143	TS	
.	просунь	143	TS	
.	распутник	143	TS	
.	феромонов	143	S	
.	черники	143	TS	
.	выкурила	142	TS	
.	занервничала	142	TS	
.	зарыта	142	TS	
.	карает	142	TS	
.	контрас	142	S	
.	кружечку	142	TS	
.	отличницей	142	TS	
.	перережем	142	S	
.	пивком	142	S	
.	пищат	142	TS	
.	побрила	142	TS	
.	раздражены	142	TS	
.	смазливый	142	TS	
.	спрея	142	TS	
.	ссыкун	142	S	
.	тряхнуть	142	TS	
.	тупицу	142	TS	
.	фейерверками	142	TS	
.	взбивать	141	TS	
.	закатай	141	TS	
.	затмил	141	TS	
.	знаменатель	141	S	
.	канарейку	141	TS	
.	кивнуть	141	TS	
.	мгле	141	TS	
.	метить	141	TS	
.	милосердию	141	TS	
.	наказывайте	141	TS	
.	напрягаешься	141	TS	
.	одетыми	141	S	
.	первобытное	141	S	
.	подцепишь	141	TS	
.	практикуюсь	141	TS	
.	превзойдет	141	TS	
.	прижмет	141	S	
.	прилег	141	S	
.	разрешай	141	TS	
.	самозащиту	141	TS	
