# ПОРЦИЯ ru-059 — 59 из 178. Слова 11601–11800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	смутить	413	TS	
.	воротничок	411	TS	
.	рюмочку	403	TS	
.	спустит	399	TS	
.	явитесь	392	TS	
.	веган	387	TS	
.	придушу	384	TS	
.	отвлекаешь	383	TS	
.	присматривают	380	TS	
.	приставить	377	S	
.	словить	375	S	
.	подумывала	374	TS	
.	лысая	370	TS	
.	писаю	361	S	
.	возвращаешь	358	TS	
.	ослы	356	TS	
.	жабу	353	TS	
.	мучилась	353	TS	
.	выпишите	350	TS	
.	мессе	350	TS	
.	допрашивала	349	TS	
.	бейсбольные	348	TS	
.	одеколоном	348	TS	
.	викодин	347	S	с заглавной 40% · рядом: мне 19, принимал 18, есть 18
.	приглядывал	345	TS	
.	исполни	344	TS	
.	согреет	343	TS	
.	калечить	342	S	
.	манда	342	S	
.	дерзай	341	TS	
.	душат	340	TS	
.	волшебством	339	TS	
.	выдумывает	339	TS	
.	несдобровать	339	TS	
.	развалина	339	TS	
.	вырубай	338	TS	
.	опознан	338	TS	
.	мягок	337	TS	
.	пазла	337	TS	
.	дрянная	336	TS	
.	позорит	336	TS	
.	расслаблен	335	TS	
.	домогательстве	334	S	
.	кучке	334	TS	
.	микроволновка	334	TS	
.	самоуважения	334	TS	
.	похотливый	333	TS	
.	стариной	332	TS	
.	кремировали	330	TS	
.	шестёрка	330	TS	
.	насладитесь	329	S	
.	заблуждаешься	328	TS	
.	кувырком	328	TS	
.	очаровательную	328	TS	
.	уступаю	328	TS	
.	крутилась	327	TS	
.	може	327	S	
.	пялились	327	TS	
.	выздоравливай	326	TS	
.	клубникой	326	TS	
.	мерки	326	TS	
.	рулон	326	TS	
.	останавливало	325	TS	
.	приснилась	325	TS	
.	висело	324	TS	
.	лотерейные	324	TS	
.	следуете	324	TS	
.	бродишь	323	TS	
.	дружны	323	TS	
.	уносить	323	TS	
.	добьётся	322	TS	
.	маджонг	322	TS	
.	васаби	321	TS	
.	весельем	320	TS	
.	забавного	320	TS	
.	ксанакс	320	S	с заглавной 66% · рядом: нужен 13, есть 12, приняла 11
.	уноси	320	TS	
.	алфавиту	319	TS	
.	чутью	318	TS	
.	напуганным	317	TS	
.	попой	317	S	
.	урчит	316	TS	
.	соединяю	315	TS	
.	хитрее	314	TS	
.	поимка	313	S	
.	пробудил	313	TS	
.	забытой	312	TS	
.	скатерти	312	TS	
.	повеселилась	311	TS	
.	тайнами	311	TS	
.	свети	310	TS	
.	поздоровалась	309	TS	
.	тазом	309	TS	
.	многообещающе	308	TS	
.	словечки	308	TS	
.	струсила	308	TS	
.	толкаться	308	TS	
.	спичка	305	TS	
.	удели	305	TS	
.	вынули	304	TS	
.	запеканка	304	TS	
.	зловещая	304	TS	
.	девственниц	303	S	
.	капельница	303	S	
.	симпатичен	303	TS	
