# ПОРЦИЯ ru-018 — 18 из 178. Слова 3401–3600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	обманываю	740	TS	
.	готовишься	739	TS	
.	красотку	738	TS	
.	дряни	736	TS	
.	прелестный	735	TS	
.	продаём	735	TS	
.	крекеры	734	TS	
.	прелестно	724	TS	
.	полюблю	723	TS	
.	наслышан	722	TS	
.	спасай	722	TS	
.	бесполезная	716	TS	
.	сшила	715	TS	
.	потрачу	713	TS	
.	сожрут	713	TS	
.	извинишься	711	TS	
.	побежит	711	TS	
.	грустное	707	TS	
.	тунцом	702	TS	
.	ладят	696	TS	
.	валялся	685	TS	
.	пй	679	S	рядом: кбй 98, дхп 50, дэп 41
.	ножку	668	TS	
.	никудышный	659	TS	
.	сбегай	645	TS	
.	цыпочки	644	TS	
.	блузка	643	TS	
.	полезу	642	TS	
.	свяжите	642	TS	
.	уродец	642	S	
.	закрывайте	641	TS	
.	обиде	639	TS	
.	тумбочке	636	TS	
.	почистил	630	TS	
.	сэнсэй	628	S	
.	официантом	622	TS	
.	конфету	618	TS	
.	уничтожьте	616	TS	
.	чуваком	612	S	
.	включайте	606	TS	
.	перенесем	593	S	
.	придумайте	593	TS	
.	располагайтесь	591	TS	
.	банановый	589	TS	
.	прикоснулся	589	TS	
.	работенка	589	S	
.	повторяйте	585	TS	
.	делюсь	580	TS	
.	отсоси	580	TS	
.	предположу	573	S	
.	спрячьте	555	TS	
.	выходка	538	TS	
.	глупцом	537	TS	
.	помолчите	537	TS	
.	заскочу	853	TS	
.	трахаешь	841	S	
.	сиять	809	TS	
.	помою	798	TS	
.	уладил	796	TS	
.	дрэг	795	S	
.	смыться	778	TS	
.	свожу	771	TS	
.	смирилась	762	TS	
.	побудешь	759	TS	
.	зачитать	748	TS	
.	побудем	714	TS	
.	зовёшь	712	TS	
.	отправляешься	702	TS	
.	сработано	693	TS	
.	впустите	687	TS	
.	трогаю	682	TS	
.	официантки	679	TS	
.	фен	679	TS	Ты фен взял?
.	глупцы	675	TS	
.	подождут	673	TS	
.	морпех	672	S	
.	кроликом	670	TS	
.	забываете	660	TS	
.	попкорна	656	TS	
.	высокомерный	644	TS	
.	выпускай	642	TS	
.	узрите	636	S	
.	выполняйте	629	TS	
.	пропадёт	625	TS	
.	добавляю	623	TS	
.	запутанно	620	TS	
.	подстроено	619	TS	
.	ублюдку	613	S	
.	помады	608	TS	
.	присяжными	608	S	
.	вещица	599	TS	
.	пролезть	599	TS	
.	кореша	595	S	
.	осознаете	586	S	
.	приземлимся	579	TS	
.	смятении	574	TS	
.	бунгало	553	TS	
.	шумите	553	TS	
.	позовём	552	TS	
.	стон	548	TS	
.	причинишь	514	TS	
.	застенчивый	492	TS	
.	занудой	851	TS	
.	шантажировал	849	TS	
.	папуля	818	TS	
.	остыл	779	TS	
.	признаешься	771	TS	
.	ушки	766	TS	
.	маскарад	756	TS	
.	стучал	756	TS	
.	танцуете	753	TS	
.	выполняешь	748	TS	
.	жареная	744	TS	
.	притворюсь	744	TS	
.	гамбургеры	742	TS	
.	шрамом	738	S	
.	грустной	734	TS	
.	легавые	733	TS	
.	займёшься	727	TS	
.	классную	726	TS	
.	зашить	725	TS	
.	конек	722	TS	
.	предъявите	717	TS	
.	кофейне	712	TS	
.	выстрелишь	710	S	
.	срань	707	S	
.	разгуливать	686	TS	
.	уймись	677	TS	
.	доверьтесь	676	TS	
.	побью	675	TS	
.	сваливаю	674	TS	
.	прискорбно	665	TS	
.	барахла	657	TS	
.	вылечил	657	TS	
.	шкафчика	655	TS	
.	лазанью	654	TS	
.	уродливая	653	TS	
.	кабы	649	TS	
.	поцеловаться	649	TS	
.	посходили	646	TS	
.	забираете	644	S	
.	конёк	644	TS	
.	расстроила	643	TS	
.	биопсию	636	S	
.	кактус	633	TS	
.	смотришься	631	TS	
.	плюнул	624	TS	
.	переживёт	622	TS	
.	ловишь	619	TS	
.	ударим	615	TS	
.	подмога	614	S	
.	привезите	606	TS	
.	весельчак	603	TS	
.	дурацком	602	S	
.	разберёшься	599	TS	
.	отделаешься	598	TS	
.	герпес	597	TS	
.	запрашиваю	595	S	
.	пристал	586	TS	
.	отрицаете	584	TS	
.	воткнуть	577	TS	
.	цыплёнок	576	TS	
.	сладенький	574	TS	
.	чёртовых	570	TS	
.	помешаю	569	TS	
.	прыгаешь	567	TS	
.	шрамов	551	TS	
.	превратим	540	TS	
.	посидели	528	TS	
.	освобождаю	500	TS	
.	хреновая	484	TS	
.	храните	942	TS	
.	отследил	933	S	
.	шкипер	909	S	с заглавной 56% · рядом: ты 36, прости 19, есть 18
.	спрячься	846	TS	
.	сигару	832	TS	
.	подведи	804	TS	
.	перезвонила	796	TS	
.	попку	791	TS	
.	настаиваешь	779	TS	
.	задыхается	774	TS	
.	шикарное	772	TS	
.	завелась	758	TS	
.	универе	752	TS	
.	великодушно	744	TS	
.	идиотский	743	TS	
.	очаровательна	732	TS	
.	лесбиянкой	727	S	
.	поаккуратнее	724	TS	
.	заскочил	723	TS	
.	доках	717	S	
.	столике	713	TS	
.	яс	710	S	рядом: вфх 32, вфнм 31, ъм 26
.	служишь	708	S	
.	нервничай	706	TS	
.	вытереть	705	TS	
.	возьмись	704	TS	
.	свиные	704	TS	
.	засек	703	S	
.	бросала	701	TS	
