# ПОРЦИЯ ru-170 — 170 из 178. Слова 33801–34000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	дымящийся	127	TS	
.	изгнала	127	S	
.	колготок	127	S	
.	львиной	127	TS	с заглавной 58% · Том обладает львиной храбростью, а Мэри - ангельским терпением.
.	местоимение	127	TS	
.	отличу	127	TS	
.	переубедил	127	TS	
.	пробегала	127	S	
.	пустынные	127	S	
.	репортёру	127	S	
.	сводник	127	S	
.	слетают	127	TS	
.	арестант	126	TS	
.	взломай	126	S	
.	замело	126	TS	
.	зэ	126	TS	с заглавной 48% · рядом: энд 7, гэйм 6, группа 6
.	измерю	126	TS	
.	наполнял	126	TS	
.	рыболовный	126	TS	
.	стройтесь	126	S	
.	угар	126	TS	
.	угоняет	126	S	
.	успокоительным	126	S	
.	уютненько	126	S	
.	аттракционах	125	TS	
.	беспощадным	125	S	
.	испорть	125	TS	
.	крутизна	125	S	
.	обсуждай	125	TS	
.	опилок	125	S	
.	отступился	125	TS	
.	звонкий	124	TS	
.	зловещих	124	S	
.	ирландцем	124	S	
.	кончиками	124	S	
.	крестинах	124	S	
.	любознательный	124	TS	
.	марля	124	S	
.	направляйте	124	TS	
.	незабываемой	124	S	
.	окупилось	124	TS	
.	помашите	124	TS	
.	промазать	124	S	
.	автосервисе	123	S	
.	баночке	123	TS	
.	дегенераты	123	S	
.	заключаешь	123	S	
.	келье	123	S	
.	моржовый	123	S	
.	накручивай	123	TS	
.	неслыханное	123	TS	
.	отдаляешься	123	S	
.	откинуть	123	TS	
.	прибей	123	TS	
.	присяга	123	TS	
.	психологией	123	TS	
.	раскрываемость	123	S	
.	смска	123	S	
.	удочерении	123	S	
.	уладят	123	TS	
.	бабулечка	122	S	
.	вымерло	122	TS	
.	вымирают	122	TS	
.	вырываться	122	S	
.	генетическом	122	S	
.	зеков	122	S	
.	иммунитете	122	S	
.	отъехали	122	TS	
.	прислушаешься	122	TS	
.	сенсея	122	S	
.	темнишь	122	TS	
.	теребить	122	TS	
.	трахнулись	122	S	
.	балуются	121	TS	
.	наркоотдела	121	S	
.	неважное	121	TS	
.	неуверенной	121	S	
.	обмолвилась	121	TS	
.	отбросом	121	S	
.	отмыл	121	TS	
.	поторопи	121	S	
.	предчувствовал	121	TS	
.	прериях	121	TS	
.	прослушиваться	121	S	
.	разведенных	121	S	
.	сеичас	121	S	
.	странствия	121	S	
